,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,10,0,0,0,10,0
1,10,0,0,0,10,0
2,10,0,0,0,10,0
3,10,0,0,0,10,0
4,10,0,0,0,9,0
5,10,0,0,0,8,0
6,10,0,0,0,8,0
7,10,0,0,0,10,0
8,10,0,0,0,7,0
9,10,0,0,0,5,0
10,10,0,0,0,10,0
11,10,0,0,0,8,0
12,10,0,0,0,9,0
13,10,0,0,0,10,0
14,10,0,0,0,9,0
15,10,0,0,0,10,0
16,10,0,0,0,9,0
17,10,0,0,0,8,0
18,10,0,0,0,10,0
19,10,0,0,0,9,0
20,10,0,0,0,10,0
21,10,0,0,0,10,0
22,10,0,0,0,8,0
23,10,0,0,0,8,0
24,10,0,0,0,8,0
25,10,0,0,0,10,0
26,10,0,0,0,9,0
27,10,0,0,0,10,0
28,10,0,0,0,8,0
29,11,0,0,1,7,1
30,11,0,0,0,10,0
31,11,0,0,0,11,0
32,11,0,0,0,10,0
33,11,0,0,0,8,0
34,11,0,0,0,8,0
35,11,0,0,0,10,0
36,11,0,0,0,9,0
37,11,0,0,0,11,0
38,11,0,0,0,11,0
39,11,0,0,0,9,0
40,11,0,0,0,9,0
41,11,0,0,0,10,0
42,11,0,0,0,10,0
43,11,0,0,0,10,0
44,11,0,0,0,10,0
45,11,0,0,0,11,0
46,11,0,0,0,8,0
47,11,0,0,0,10,0
48,11,0,0,0,10,0
49,11,0,0,0,11,0
50,11,0,0,0,10,0
51,11,0,0,0,8,0
52,11,0,0,0,11,0
53,11,0,0,0,7,0
54,11,0,0,0,9,0
55,11,0,0,0,10,0
56,11,0,0,0,11,0
57,11,0,0,0,9,0
58,11,0,0,0,8,0
59,11,0,0,0,10,0
60,11,0,0,0,11,0
61,11,0,0,0,9,0
62,11,0,0,0,11,0
63,11,0,0,0,9,0
64,11,0,0,0,9,0
65,11,0,0,0,10,0
66,11,0,0,0,5,0
67,10,0,1,0,10,-1
68,10,0,0,0,8,0
69,10,0,0,0,10,0
70,10,0,0,0,10,0
71,10,0,0,0,8,0
72,10,0,0,0,10,0
73,10,0,0,0,8,0
74,10,0,0,0,10,0
75,10,0,0,0,10,0
76,10,0,0,0,7,0
77,10,0,0,0,9,0
78,10,0,0,0,10,0
79,10,0,0,0,9,0
80,10,0,0,0,10,0
81,10,0,0,0,9,0
82,10,0,0,0,10,0
83,10,0,0,0,10,0
84,10,0,0,0,10,0
85,10,0,0,0,8,0
86,10,0,0,0,10,0
87,10,0,0,0,8,0
88,10,0,0,0,10,0
89,10,0,0,0,7,0
90,10,0,0,0,10,0
91,10,0,0,0,9,0
92,10,0,0,0,8,0
93,10,0,0,0,10,0
94,10,0,0,0,8,0
95,11,0,0,1,10,1
96,11,0,0,0,9,0
97,11,0,0,0,10,0
98,11,0,0,0,10,0
99,11,0,0,0,9,0
100,11,0,0,0,11,0
101,11,0,0,0,11,0
102,11,0,0,0,11,0
103,11,0,0,0,8,0
104,11,0,0,0,10,0
105,11,0,0,0,11,0
106,11,0,0,0,9,0
107,11,0,0,0,7,0
108,11,0,0,0,8,0
109,11,0,0,0,11,0
110,11,0,0,0,10,0
111,11,0,0,0,11,0
112,11,0,0,0,10,0
113,11,0,0,0,11,0
114,11,0,0,0,11,0
115,11,0,0,0,10,0
116,11,0,0,0,9,0
117,11,0,0,0,11,0
118,11,0,0,0,8,0
119,11,0,0,0,10,0
120,11,0,0,0,11,0
121,11,0,0,0,10,0
122,11,0,0,0,10,0
123,11,0,0,0,10,0
124,11,0,0,0,11,0
125,11,0,0,0,11,0
126,11,0,0,0,11,0
127,11,0,0,0,11,0
128,11,0,0,0,5,0
129,11,0,0,0,11,0
130,11,0,0,0,10,0
131,11,0,0,0,9,0
132,11,0,0,0,11,0
133,11,0,0,0,11,0
134,11,0,0,0,9,0
135,11,0,0,0,11,0
136,11,0,0,0,11,0
137,11,0,0,0,11,0
138,11,0,0,0,10,0
139,11,0,0,0,9,0
140,11,0,0,0,9,0
141,11,0,0,0,11,0
142,11,0,0,0,10,0
143,11,0,0,0,9,0
144,11,0,0,0,11,0
145,11,0,0,0,8,0
146,11,0,0,0,9,0
147,11,0,0,0,11,0
148,11,0,0,0,10,0
149,11,0,0,0,10,0
150,11,0,0,0,10,0
151,11,0,0,0,11,0
152,11,0,0,0,11,0
153,11,0,0,0,9,0
154,11,0,0,0,7,0
155,11,0,0,0,11,0
156,11,0,0,0,11,0
157,11,0,0,0,7,0
158,11,0,0,0,10,0
159,11,0,0,0,11,0
160,11,0,0,0,9,0
161,11,0,0,0,7,0
162,11,0,0,0,11,0
163,11,0,0,0,10,0
164,11,0,0,0,10,0
165,11,0,0,0,8,0
166,11,0,0,0,9,0
167,11,0,0,0,10,0
168,11,0,0,0,11,0
169,11,0,0,0,7,0
170,11,0,0,0,9,0
171,11,0,0,0,11,0
172,11,0,0,0,11,0
173,11,0,0,0,8,0
174,11,0,0,0,11,0
175,11,0,0,0,9,0
176,11,0,0,0,11,0
177,11,0,0,0,10,0
178,11,0,0,0,8,0
179,11,0,0,0,9,0
180,11,0,0,0,11,0
181,11,0,0,0,10,0
182,11,0,0,0,8,0
183,11,0,0,0,9,0
184,11,0,0,0,11,0
185,11,0,0,0,8,0
186,11,0,0,0,11,0
187,11,0,0,0,11,0
188,11,0,0,0,10,0
189,11,0,0,0,8,0
190,11,0,0,0,11,0
191,11,0,0,0,11,0
192,11,0,0,0,8,0
193,11,0,0,0,11,0
194,11,0,0,0,11,0
195,11,0,0,0,11,0
196,11,0,0,0,11,0
197,11,0,0,0,9,0
198,11,0,0,0,11,0
199,11,0,0,0,11,0
200,11,0,0,0,9,0
201,11,0,0,0,10,0
202,11,0,0,0,11,0
203,11,0,0,0,11,0
204,11,0,0,0,11,0
205,11,0,0,0,11,0
206,11,0,0,0,11,0
207,11,0,0,0,9,0
208,11,0,0,0,10,0
209,11,0,0,0,10,0
210,11,0,0,0,10,0
211,11,0,0,0,10,0
212,11,0,0,0,11,0
213,11,0,0,0,11,0
214,11,0,0,0,10,0
215,11,0,0,0,11,0
216,11,0,0,0,10,0
217,11,0,0,0,8,0
218,12,0,0,1,11,1
219,12,0,0,0,10,0
220,12,0,0,0,12,0
221,12,0,0,0,8,0
222,12,0,0,0,12,0
223,12,0,0,0,10,0
224,12,0,0,0,9,0
225,12,0,0,0,12,0
226,12,0,0,0,10,0
227,12,0,0,0,8,0
228,12,0,0,0,12,0
229,12,0,0,0,11,0
230,12,0,0,0,12,0
231,12,0,0,0,11,0
232,12,0,0,0,12,0
233,12,0,0,0,10,0
234,12,0,0,0,12,0
235,12,0,0,0,6,0
236,12,0,0,0,10,0
237,12,0,0,0,9,0
238,12,0,0,0,12,0
239,12,0,0,0,9,0
240,12,0,0,0,12,0
241,12,0,0,0,10,0
242,12,0,0,0,11,0
243,12,0,0,0,11,0
244,12,0,0,0,9,0
245,12,0,0,0,12,0
246,12,0,0,0,11,0
247,12,0,0,0,12,0
248,12,0,0,0,11,0
249,12,0,0,0,10,0
250,12,0,0,0,12,0
251,11,0,1,0,11,-1
252,11,0,0,0,6,0
253,11,0,0,0,11,0
254,11,0,0,0,10,0
255,11,0,0,0,8,0
256,11,0,0,0,11,0
257,11,0,0,0,11,0
258,11,0,0,0,10,0
259,11,0,0,0,11,0
260,11,0,0,0,10,0
261,11,0,0,0,9,0
262,11,0,0,0,8,0
263,11,0,0,0,11,0
264,11,0,0,0,10,0
265,11,0,0,0,11,0
266,11,0,0,0,10,0
267,11,0,0,0,8,0
268,11,0,0,0,10,0
269,11,0,0,0,11,0
270,11,0,0,0,11,0
271,11,0,0,0,8,0
272,11,0,0,0,11,0
273,11,0,0,0,9,0
274,11,0,0,0,8,0
275,11,0,0,0,11,0
276,11,0,0,0,9,0
277,11,0,0,0,8,0
278,11,0,0,0,9,0
279,11,0,0,0,10,0
280,11,0,0,0,10,0
281,11,0,0,0,10,0
282,11,0,0,0,11,0
283,11,0,0,0,10,0
284,11,0,0,0,10,0
285,11,0,0,0,10,0
286,11,0,0,0,11,0
287,11,0,0,0,10,0
288,11,0,0,0,10,0
289,11,0,0,0,10,0
290,11,0,0,0,11,0
291,12,0,0,1,10,1
292,12,0,0,0,12,0
293,12,0,0,0,12,0
294,12,0,0,0,9,0
295,12,0,0,0,8,0
296,12,0,0,0,11,0
297,12,0,0,0,12,0
298,12,0,0,0,9,0
299,12,0,0,0,11,0
300,12,0,0,0,10,0
301,12,0,0,0,9,0
302,12,0,0,0,12,0
303,12,0,0,0,11,0
304,12,0,0,0,11,0
305,12,0,0,0,7,0
306,12,0,0,0,12,0
307,12,0,0,0,12,0
308,12,0,0,0,11,0
309,12,0,0,0,12,0
310,12,0,0,0,12,0
311,12,0,0,0,8,0
312,12,0,0,0,9,0
313,12,0,0,0,12,0
314,12,0,0,0,12,0
315,12,0,0,0,10,0
316,12,0,0,0,12,0
317,12,0,0,0,9,0
318,12,0,0,0,9,0
319,12,0,0,0,11,0
320,12,0,0,0,8,0
321,12,0,0,0,12,0
322,12,0,0,0,10,0
323,12,0,0,0,11,0
324,12,0,0,0,10,0
325,12,0,0,0,9,0
326,12,0,0,0,11,0
327,12,0,0,0,10,0
328,12,0,0,0,10,0
329,12,0,0,0,11,0
330,12,0,0,0,10,0
331,12,0,0,0,12,0
332,12,0,0,0,10,0
333,12,0,0,0,8,0
334,12,0,0,0,12,0
335,12,0,0,0,11,0
336,12,0,0,0,12,0
337,12,0,0,0,10,0
338,12,0,0,0,12,0
339,12,0,0,0,7,0
340,12,0,0,0,10,0
341,12,0,0,0,8,0
342,12,0,0,0,12,0
343,12,0,0,0,10,0
344,12,0,0,0,8,0
345,12,0,0,0,12,0
346,12,0,0,0,11,0
347,12,0,0,0,12,0
348,12,0,0,0,10,0
349,13,0,0,1,8,1
350,13,0,0,0,13,0
351,13,0,0,0,9,0
352,13,0,0,0,13,0
353,13,0,0,0,9,0
354,13,0,0,0,10,0
355,13,0,0,0,10,0
356,13,0,0,0,13,0
357,13,0,0,0,12,0
358,13,0,0,0,8,0
359,13,0,0,0,12,0
360,13,0,0,0,13,0
361,13,0,0,0,11,0
362,13,0,0,0,12,0
363,13,0,0,0,13,0
364,13,0,0,0,10,0
365,13,0,0,0,13,0
366,13,0,0,0,10,0
367,13,0,0,0,13,0
368,13,0,0,0,12,0
369,13,0,0,0,12,0
370,12,1,0,0,10,-1
371,12,0,0,0,10,0
372,12,0,0,0,8,0
373,12,0,0,0,11,0
374,12,0,0,0,9,0
375,12,0,0,0,11,0
376,12,0,0,0,12,0
377,12,0,0,0,12,0
378,12,0,0,0,11,0
379,12,0,0,0,10,0
380,12,0,0,0,12,0
381,12,0,0,0,10,0
382,12,0,0,0,12,0
383,12,0,0,0,12,0
384,12,0,0,0,9,0
385,12,0,0,0,12,0
386,12,0,0,0,12,0
387,12,0,0,0,11,0
388,12,0,0,0,7,0
389,12,0,0,0,12,0
390,12,0,0,0,11,0
391,11,0,1,0,10,-1
392,11,0,0,0,9,0
