,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,10,0,0,0,10,0
1,10,0,0,0,9,0
2,10,0,0,0,5,0
3,10,0,0,0,4,0
4,10,0,0,0,10,0
5,10,0,0,0,10,0
6,10,0,0,0,9,0
7,10,0,0,0,9,0
8,10,0,0,0,9,0
9,10,0,0,0,10,0
10,10,0,0,0,8,0
11,10,0,0,0,8,0
12,10,0,0,0,9,0
13,10,0,0,0,8,0
14,10,0,0,0,8,0
15,10,0,0,0,10,0
16,10,0,0,0,9,0
17,10,0,0,0,10,0
18,10,0,0,0,9,0
19,10,0,0,0,8,0
20,10,0,0,0,8,0
21,10,0,0,0,10,0
22,10,0,0,0,10,0
23,10,0,0,0,10,0
24,10,0,0,0,10,0
25,10,0,0,0,10,0
26,10,0,0,0,10,0
27,10,0,0,0,8,0
28,10,0,0,0,9,0
29,10,0,0,0,10,0
30,10,0,0,0,10,0
31,10,0,0,0,8,0
32,10,0,0,0,10,0
33,9,0,1,0,7,-1
34,9,0,0,0,9,0
35,9,0,0,0,8,0
36,9,0,0,0,8,0
37,9,0,0,0,9,0
38,9,0,0,0,9,0
39,9,0,0,0,7,0
40,9,0,0,0,8,0
41,9,0,0,0,6,0
42,9,0,0,0,9,0
43,9,0,0,0,9,0
44,8,0,1,0,6,-1
45,8,0,0,0,6,0
46,8,0,0,0,7,0
47,8,0,0,0,8,0
48,8,0,0,0,7,0
49,8,0,0,0,5,0
50,8,0,0,0,6,0
51,8,0,0,0,8,0
52,8,0,0,0,8,0
53,7,1,0,0,7,-1
54,8,0,0,1,7,1
55,8,0,0,0,6,0
56,8,0,0,0,5,0
57,8,0,0,0,8,0
58,8,0,0,0,6,0
59,8,0,0,0,8,0
60,8,0,0,0,6,0
61,8,0,0,0,8,0
62,8,0,0,0,6,0
63,8,0,0,0,7,0
64,8,0,0,0,6,0
65,8,0,0,0,8,0
66,8,0,0,0,8,0
67,8,0,0,0,8,0
68,8,0,0,0,6,0
69,8,0,0,0,7,0
70,8,0,0,0,8,0
71,8,0,0,0,6,0
72,8,0,0,0,7,0
73,8,0,0,0,8,0
74,8,0,0,0,8,0
75,8,0,0,0,8,0
76,8,0,0,0,6,0
77,8,0,0,0,8,0
