,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,250,0,0,0,237,0
1,250,0,0,0,182,0
2,249,1,0,0,141,-1
3,248,1,0,0,178,-1
4,247,0,1,0,229,-1
5,247,0,0,0,172,0
6,247,0,0,0,131,0
7,249,0,0,2,231,2
8,250,0,0,1,172,1
9,250,0,0,0,145,0
10,249,0,2,1,164,-1
11,249,1,0,1,228,0
12,249,0,1,1,172,0
13,249,0,0,0,133,0
14,248,2,0,1,194,-1
15,248,1,0,1,229,0
16,246,1,2,1,164,-2
17,245,1,0,0,128,-1
18,245,0,0,0,158,0
19,245,1,0,1,225,0
20,242,1,2,0,177,-3
21,242,0,0,0,184,0
22,243,0,0,1,135,1
23,242,1,0,0,158,-1
24,241,1,0,0,221,-1
25,238,1,2,0,173,-3
26,238,0,0,0,220,0
27,239,0,0,1,165,1
28,239,1,0,1,144,0
29,238,0,1,0,224,-1
30,239,0,0,1,175,1
31,240,1,0,2,144,1
32,240,0,0,0,163,0
33,240,0,0,0,213,0
34,240,0,0,0,172,0
35,239,0,1,0,134,-1
36,238,1,0,0,192,-1
37,238,0,0,0,219,0
38,237,1,1,1,168,-1
39,237,0,0,0,225,0
40,235,0,2,0,176,-2
41,236,0,0,1,183,1
42,235,0,1,0,135,-1
43,236,0,0,1,152,1
44,236,0,0,0,186,0
45,237,0,0,1,167,1
46,237,0,0,0,176,0
47,236,0,1,0,219,-1
48,236,1,1,2,169,0
49,237,0,0,1,127,1
50,237,0,0,0,219,0
51,237,1,0,1,178,0
52,238,0,0,1,223,1
53,239,0,0,1,173,1
54,238,0,2,1,139,-1
55,238,0,0,0,190,0
56,238,0,0,0,171,0
57,238,0,1,1,193,0
58,239,0,0,1,221,1
59,237,0,2,0,170,-2
60,237,0,0,0,191,0
61,238,0,0,1,144,1
62,239,0,0,1,140,1
63,240,0,0,1,220,1
64,242,0,0,2,172,2
65,242,0,0,0,229,0
66,242,0,0,0,172,0
67,241,0,1,0,195,-1
68,241,0,1,1,177,0
69,240,1,0,0,183,-1
70,240,0,0,0,130,0
71,237,2,1,0,218,-3
72,237,0,0,0,168,0
73,236,1,0,0,175,-1
74,236,1,0,1,141,0
