,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,150,0,0,0,142,0
1,150,0,0,0,118,0
2,150,0,0,0,82,0
3,150,0,0,0,129,0
4,151,0,0,1,122,1
5,151,0,0,0,144,0
6,151,0,1,1,126,0
7,151,0,0,0,116,0
8,151,0,0,0,124,0
9,151,0,0,0,102,0
10,150,0,1,0,144,-1
11,151,1,0,2,118,1
12,151,0,0,0,143,0
13,150,1,0,0,114,-1
14,149,0,1,0,102,-1
15,150,0,0,1,139,1
16,149,1,0,0,112,-1
17,150,0,0,1,121,1
18,150,0,0,0,104,0
19,150,0,0,0,100,0
20,150,0,0,0,141,0
21,150,0,0,0,116,0
22,152,0,0,2,142,2
23,152,0,0,0,124,0
24,151,0,1,0,126,-1
25,151,0,0,0,123,0
26,152,0,0,1,104,1
27,152,0,0,0,117,0
28,152,0,0,0,146,0
29,151,0,1,0,115,-1
30,152,0,0,1,121,1
31,153,0,0,1,119,1
32,153,0,0,0,128,0
33,155,0,0,2,123,2
34,155,0,2,2,100,0
35,154,1,0,0,105,-1
36,154,0,0,0,146,0
37,154,0,0,0,123,0
38,154,0,0,0,124,0
39,156,0,0,2,120,2
40,156,0,0,0,131,0
41,158,0,0,2,114,2
42,157,1,0,0,148,-1
43,156,1,0,0,120,-1
44,156,0,0,0,147,0
45,156,0,0,0,120,0
46,156,0,0,0,100,0
47,157,0,0,1,126,1
48,156,0,1,0,125,-1
49,157,1,0,2,141,1
50,158,0,0,1,124,1
51,159,0,0,1,153,1
52,159,0,0,0,117,0
53,158,1,0,0,95,-1
54,158,0,0,0,152,0
55,159,0,0,1,125,1
56,159,0,0,0,121,0
57,159,0,0,0,126,0
58,158,1,0,0,109,-1
59,157,0,1,0,105,-1
60,157,0,0,0,135,0
61,156,0,2,1,148,-1
62,155,1,0,0,129,-1
63,155,0,0,0,123,0
64,156,0,0,1,105,1
65,157,0,0,1,105,1
66,157,0,1,1,126,0
67,157,0,0,0,121,0
68,158,0,0,1,146,1
69,157,1,0,0,120,-1
70,158,0,0,1,123,1
71,159,0,0,1,112,1
72,158,1,0,0,153,-1
73,157,1,0,0,122,-1
74,157,0,0,0,107,0
75,157,0,0,0,150,0
76,158,0,0,1,128,1
77,158,0,0,0,103,0
78,158,1,1,2,125,0
79,158,0,0,0,119,0
80,157,1,0,0,128,-1
81,157,0,0,0,154,0
82,157,0,0,0,117,0
83,157,0,0,0,96,0
84,157,0,0,0,128,0
85,157,0,0,0,148,0
86,157,0,0,0,120,0
87,156,0,1,0,127,-1
88,155,0,1,0,108,-1
89,155,0,0,0,148,0
90,155,0,0,0,121,0
91,155,0,0,0,104,0
92,156,0,0,1,114,1
93,156,0,0,0,147,0
94,157,0,0,1,125,1
95,157,0,0,0,156,0
96,156,1,0,0,123,-1
97,157,0,0,1,100,1
98,157,0,0,0,150,0
99,157,0,0,0,127,0
100,157,0,0,0,151,0
101,157,0,0,0,120,0
102,157,0,0,0,149,0
103,157,0,0,0,129,0
104,157,0,0,0,107,0
105,157,0,0,0,109,0
106,156,1,0,0,147,-1
107,155,1,0,0,127,-1
108,155,0,0,0,130,0
109,155,0,0,0,114,0
110,155,0,0,0,126,0
111,156,0,0,1,123,1
112,156,0,0,0,124,0
113,156,0,0,0,90,0
114,158,0,0,2,100,2
115,157,1,0,0,133,-1
116,157,0,0,0,152,0
117,157,0,0,0,119,0
118,157,0,0,0,126,0
119,157,1,0,1,117,0
120,157,0,0,0,151,0
121,155,2,0,0,123,-2
122,155,0,0,0,148,0
123,155,0,0,0,123,0
124,155,0,0,0,148,0
125,155,0,0,0,119,0
126,153,1,1,0,103,-2
127,152,0,1,0,145,-1
128,152,0,0,0,122,0
129,150,1,1,0,102,-2
130,149,0,1,0,141,-1
131,149,0,0,0,105,0
132,149,0,0,0,97,0
133,149,0,0,0,110,0
134,149,0,1,1,142,0
135,148,1,0,0,112,-1
136,147,0,1,0,96,-1
137,147,0,0,0,136,0
138,147,0,0,0,115,0
139,146,1,0,0,140,-1
140,146,0,0,0,110,0
141,147,0,0,1,119,1
142,148,0,0,1,122,1
143,149,0,0,1,100,1
144,149,0,0,0,103,0
145,149,0,0,0,143,0
146,150,0,0,1,117,1
147,150,0,0,0,99,0
148,150,0,0,0,127,0
149,151,0,0,1,143,1
150,150,1,0,0,116,-1
151,150,0,0,0,142,0
152,148,2,0,0,115,-2
153,148,0,0,0,122,0
154,149,0,0,1,101,1
155,149,0,0,0,142,0
156,149,0,0,0,107,0
157,150,0,0,1,97,1
158,150,0,0,0,143,0
159,150,0,0,0,117,0
160,150,0,0,0,145,0
161,150,0,0,0,120,0
162,151,0,0,1,142,1
163,151,1,0,1,117,0
164,151,0,0,0,143,0
165,151,0,0,0,125,0
166,151,0,0,0,96,0
167,152,0,0,1,143,1
168,153,0,0,1,110,1
169,152,1,0,0,92,-1
170,152,0,0,0,98,0
171,153,0,0,1,129,1
172,153,0,0,0,123,0
173,152,1,0,0,114,-1
174,152,0,0,0,144,0
175,153,0,0,1,125,1
176,153,0,0,0,96,0
177,150,3,0,0,112,-3
178,150,0,0,0,140,0
179,149,0,1,0,112,-1
180,148,1,0,0,122,-1
181,147,1,0,0,120,-1
182,146,1,0,0,117,-1
183,146,0,0,0,88,0
184,146,0,0,0,143,0
185,146,0,0,0,116,0
186,146,0,0,0,89,0
187,147,0,0,1,120,1
188,147,0,0,0,109,0
189,147,0,0,0,120,0
190,149,0,0,2,140,2
191,149,0,0,0,120,0
192,150,0,0,1,96,1
193,150,0,0,0,143,0
194,150,0,0,0,112,0
195,152,0,0,2,125,2
196,152,0,0,0,98,0
197,151,0,1,0,142,-1
198,151,0,0,0,114,0
199,151,0,0,0,97,0
200,152,0,0,1,106,1
201,152,0,0,0,146,0
202,151,1,0,0,117,-1
203,151,0,0,0,102,0
204,152,0,0,1,143,1
205,152,0,0,0,115,0
206,152,0,0,0,145,0
207,152,0,0,0,112,0
208,151,1,0,0,122,-1
209,151,0,0,0,106,0
210,153,0,0,2,144,2
211,153,0,0,0,114,0
212,152,0,1,0,145,-1
213,152,0,0,0,126,0
214,153,0,0,1,83,1
215,153,0,0,0,100,0
216,153,0,1,1,147,0
217,153,0,0,0,119,0
218,154,0,0,1,98,1
219,154,0,0,0,103,0
220,153,0,2,1,141,-1
221,153,1,0,1,110,0
222,152,0,1,0,123,-1
223,153,0,0,1,88,1
224,153,0,0,0,148,0
225,153,0,0,0,117,0
226,154,0,0,1,132,1
227,154,0,0,0,116,0
228,154,0,0,0,129,0
229,154,0,0,0,104,0
230,155,0,1,2,149,1
231,155,0,0,0,111,0
232,156,0,0,1,117,1
233,156,0,0,0,125,0
234,155,1,0,0,123,-1
235,155,0,0,0,129,0
236,155,0,0,0,97,0
237,155,0,0,0,143,0
238,156,0,0,1,119,1
239,156,0,0,0,99,0
240,156,0,0,0,128,0
241,156,0,0,0,147,0
242,156,0,0,0,114,0
243,157,0,0,1,151,1
244,158,0,1,2,115,1
245,158,0,0,0,130,0
246,158,0,0,0,101,0
247,158,0,0,0,107,0
248,157,1,0,0,150,-1
249,158,0,0,1,114,1
250,158,0,0,0,149,0
251,158,0,1,1,124,0
252,158,0,0,0,150,0
253,158,0,0,0,123,0
254,158,0,0,0,98,0
255,159,0,0,1,149,1
256,159,0,0,0,124,0
257,159,0,0,0,87,0
258,159,0,0,0,139,0
259,159,0,0,0,119,0
260,159,0,0,0,153,0
261,160,0,0,1,128,1
262,159,1,0,0,101,-1
263,158,0,1,0,152,-1
264,157,0,1,0,125,-1
265,158,0,0,1,151,1
266,158,0,0,0,120,0
267,158,1,0,1,117,0
268,158,0,0,0,149,0
269,157,0,1,0,117,-1
270,157,0,0,0,95,0
271,156,1,0,0,143,-1
272,155,0,1,0,125,-1
273,155,0,0,0,98,0
274,155,0,0,0,140,0
275,155,0,0,0,118,0
276,155,0,0,0,95,0
277,155,0,0,0,104,0
278,155,0,0,0,150,0
279,155,0,0,0,123,0
280,157,0,0,2,128,2
281,157,0,0,0,97,0
282,156,1,0,0,114,-1
283,156,0,0,0,148,0
284,157,0,0,1,120,1
285,158,0,0,1,144,1
286,158,0,0,0,117,0
287,158,0,0,0,97,0
288,157,0,1,0,132,-1
289,157,0,0,0,134,0
290,157,0,0,0,151,0
291,157,0,0,0,116,0
292,154,2,1,0,148,-3
293,154,0,0,0,124,0
294,154,0,0,0,151,0
295,154,0,0,0,120,0
296,153,0,1,0,97,-1
297,153,0,0,0,118,0
298,153,0,0,0,126,0
299,153,0,0,0,124,0
300,151,2,0,0,145,-2
301,150,0,1,0,124,-1
302,150,0,0,0,86,0
303,150,0,1,1,144,0
304,150,0,0,0,118,0
305,151,0,0,1,130,1
306,151,0,0,0,107,0
307,151,0,0,0,146,0
308,151,0,0,0,123,0
309,151,0,0,0,94,0
310,151,0,0,0,139,0
311,151,0,0,0,107,0
312,151,0,0,0,125,0
313,151,1,0,1,106,0
314,151,0,0,0,94,0
315,150,1,0,0,124,-1
316,151,0,0,1,145,1
317,152,0,0,1,116,1
318,152,0,0,0,92,0
319,152,0,0,0,148,0
320,153,0,0,1,119,1
321,153,0,0,0,102,0
322,152,0,1,0,129,-1
323,152,0,0,0,125,0
324,153,0,0,1,145,1
325,154,0,0,1,121,1
326,154,0,0,0,150,0
327,153,1,0,0,112,-1
328,153,0,0,0,141,0
329,153,0,1,1,122,0
330,154,0,0,1,101,1
331,154,0,0,0,116,0
332,154,0,0,0,125,0
333,155,0,0,1,132,1
334,155,0,0,0,147,0
335,156,0,0,1,112,1
336,156,0,0,0,112,0
337,157,0,0,1,150,1
338,157,0,0,0,131,0
339,157,0,0,0,93,0
340,156,0,1,0,103,-1
341,155,0,1,0,146,-1
342,155,0,0,0,118,0
343,155,0,0,0,104,0
344,156,0,0,1,151,1
345,155,0,1,0,119,-1
346,155,0,1,1,126,0
347,155,0,0,0,120,0
348,155,0,0,0,101,0
349,155,0,0,0,150,0
350,155,0,0,0,122,0
351,155,0,0,0,100,0
352,155,0,0,0,102,0
353,157,0,0,2,129,2
354,157,0,0,0,123,0
355,157,0,0,0,118,0
356,158,0,0,1,117,1
357,156,0,2,0,147,-2
358,156,0,0,0,129,0
359,156,0,0,0,100,0
360,156,1,0,1,145,0
361,156,0,0,0,119,0
362,155,1,0,0,124,-1
363,154,1,0,0,124,-1
364,155,0,1,2,122,1
365,155,0,0,0,123,0
366,155,0,0,0,109,0
367,155,0,0,0,149,0
368,156,0,0,1,115,1
369,156,0,0,0,103,0
370,156,0,0,0,98,0
371,156,0,0,0,127,0
372,156,0,0,0,151,0
373,156,0,0,0,121,0
374,156,1,0,1,103,0
375,156,0,0,0,130,0
376,156,0,0,0,120,0
377,156,0,0,0,125,0
378,156,0,0,0,144,0
379,156,0,0,0,119,0
380,156,0,0,0,97,0
381,156,0,0,0,108,0
382,156,0,1,1,117,0
383,156,0,0,0,145,0
384,155,0,1,0,126,-1
385,155,0,0,0,93,0
386,155,0,0,0,124,0
387,155,0,0,0,129,0
388,155,0,0,0,121,0
389,155,0,0,0,142,0
390,155,0,0,0,121,0
391,154,1,0,0,120,-1
392,153,0,1,0,96,-1
393,153,0,0,0,105,0
394,153,0,0,0,145,0
395,153,0,0,0,120,0
396,153,0,0,0,145,0
397,152,1,0,0,119,-1
398,152,0,0,0,117,0
399,150,2,0,0,118,-2
400,150,0,0,0,124,0
401,150,0,0,0,102,0
402,150,0,0,0,104,0
403,150,0,0,0,117,0
404,149,1,0,0,116,-1
405,149,0,0,0,123,0
406,149,0,0,0,124,0
407,149,0,0,0,124,0
408,148,1,0,0,143,-1
409,148,0,0,0,115,0
410,148,0,0,0,103,0
411,148,0,0,0,110,0
412,148,0,1,1,140,0
413,148,0,0,0,123,0
414,149,0,0,1,142,1
415,149,0,0,0,112,0
416,150,0,0,1,140,1
417,150,0,0,0,108,0
418,153,0,0,3,123,3
419,153,0,0,0,111,0
420,154,0,0,1,101,1
421,154,0,0,0,112,0
422,153,0,1,0,146,-1
423,151,0,2,0,121,-2
424,151,0,0,0,102,0
425,151,0,0,0,142,0
426,150,1,0,0,115,-1
427,150,0,0,0,130,0
428,151,1,0,2,86,1
429,149,1,1,0,103,-2
430,149,0,0,0,119,0
431,149,0,0,0,143,0
432,150,0,0,1,121,1
433,148,0,2,0,144,-2
434,148,0,0,0,114,0
435,147,0,1,0,89,-1
436,145,2,0,0,140,-2
437,144,1,0,0,111,-1
438,143,0,1,0,119,-1
439,144,0,0,1,117,1
440,144,0,0,0,95,0
441,144,0,0,0,97,0
442,144,0,0,0,128,0
443,143,0,1,0,119,-1
444,142,0,1,0,114,-1
445,142,0,0,0,139,0
446,142,0,0,0,112,0
447,143,0,0,1,139,1
448,143,1,0,1,110,0
449,143,0,0,0,116,0
450,143,0,0,0,120,0
451,143,0,0,0,93,0
452,145,0,0,2,102,2
453,145,0,0,0,119,0
454,145,0,0,0,131,0
455,145,0,0,0,117,0
456,145,0,0,0,138,0
457,145,0,0,0,120,0
458,145,0,0,0,119,0
