,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,83,0,0,0,81,0
1,83,0,0,0,69,0
2,83,0,0,0,81,0
3,83,0,1,1,67,0
4,83,0,0,0,70,0
5,83,0,0,0,72,0
6,83,0,1,1,66,0
7,82,1,0,0,73,-1
8,82,0,0,0,74,0
9,82,1,0,1,67,0
10,81,0,1,0,73,-1
11,80,1,0,0,70,-1
12,80,0,0,0,54,0
13,80,0,0,0,76,0
14,80,0,0,0,71,0
15,79,1,0,0,56,-1
16,79,0,0,0,76,0
17,79,0,0,0,64,0
18,80,0,0,1,52,1
19,80,0,0,0,79,0
20,80,0,0,0,67,0
21,78,2,0,0,78,-2
22,78,1,0,1,62,0
23,78,0,0,0,53,0
24,79,0,0,1,77,1
25,79,0,0,0,64,0
26,79,0,0,0,65,0
27,79,0,1,1,66,0
28,79,0,0,0,53,0
29,79,0,0,0,77,0
30,79,0,0,0,67,0
31,79,0,0,0,52,0
32,78,1,0,0,76,-1
33,78,0,0,0,64,0
34,79,0,0,1,54,1
35,79,0,0,0,68,0
36,79,0,0,0,76,0
37,80,0,0,1,62,1
38,80,0,0,0,58,0
39,80,0,0,0,78,0
40,79,1,0,0,63,-1
41,78,0,1,0,78,-1
42,78,0,0,0,64,0
43,78,0,0,0,54,0
44,78,0,0,0,78,0
45,79,0,0,1,62,1
46,79,0,0,0,68,0
47,79,0,0,0,71,0
48,80,0,0,1,54,1
49,81,0,0,1,54,1
50,81,0,0,0,81,0
51,81,0,0,0,65,0
52,81,0,0,0,63,0
53,81,0,0,0,60,0
54,80,2,0,1,67,-1
55,80,0,0,0,70,0
56,79,0,1,0,75,-1
57,78,1,0,0,77,-1
58,78,0,0,0,69,0
59,78,0,0,0,67,0
60,77,0,1,0,65,-1
61,77,0,0,0,64,0
62,77,0,0,0,67,0
63,77,0,0,0,50,0
64,78,0,0,1,60,1
65,76,2,0,0,62,-2
66,77,0,0,1,68,1
67,76,1,0,0,65,-1
68,75,1,0,0,65,-1
69,74,0,1,0,65,-1
70,74,0,0,0,73,0
71,74,0,0,0,63,0
72,74,0,0,0,61,0
73,75,0,0,1,63,1
74,75,0,0,0,63,0
75,74,0,1,0,61,-1
76,74,0,0,0,54,0
77,74,0,0,0,73,0
78,74,0,0,0,66,0
79,74,0,0,0,68,0
80,74,0,0,0,66,0
81,75,0,0,1,52,1
82,75,0,0,0,55,0
83,75,0,0,0,74,0
84,75,0,0,0,62,0
85,75,0,0,0,72,0
86,74,1,0,0,65,-1
87,74,0,0,0,71,0
88,74,0,0,0,61,0
89,74,0,0,0,48,0
90,74,0,0,0,54,0
91,73,1,0,0,70,-1
92,72,0,1,0,60,-1
93,72,0,0,0,47,0
94,72,0,0,0,65,0
95,72,0,0,0,69,0
96,72,0,0,0,55,0
97,73,0,0,1,45,1
98,73,0,0,0,71,0
99,72,0,1,0,57,-1
100,73,0,0,1,51,1
101,73,0,0,0,70,0
102,73,0,0,0,54,0
103,73,0,0,0,62,0
104,73,0,0,0,54,0
105,73,0,0,0,71,0
106,73,0,0,0,64,0
107,73,0,0,0,48,0
108,73,0,0,0,69,0
109,73,0,0,0,65,0
110,73,0,0,0,68,0
111,73,0,0,0,62,0
112,74,0,0,1,73,1
113,72,2,0,0,61,-2
114,72,0,0,0,71,0
115,70,1,1,0,58,-2
116,70,0,0,0,48,0
117,70,0,0,0,68,0
118,69,0,1,0,57,-1
119,68,1,0,0,67,-1
120,68,0,0,0,56,0
121,68,0,0,0,50,0
122,69,0,0,1,55,1
123,69,0,0,0,52,0
124,69,1,0,1,67,0
125,68,1,0,0,58,-1
126,68,0,0,0,55,0
127,68,0,0,0,53,0
128,68,0,0,0,67,0
129,68,0,0,0,52,0
130,68,0,0,0,56,0
131,69,0,0,1,54,1
132,69,0,0,0,59,0
133,69,0,0,0,68,0
134,69,0,0,0,60,0
135,69,0,0,0,50,0
136,69,0,0,0,69,0
137,69,0,0,0,58,0
138,69,0,0,0,69,0
139,67,2,0,0,56,-2
140,67,0,0,0,59,0
141,67,0,0,0,60,0
142,67,0,0,0,47,0
143,67,0,0,0,67,0
144,67,0,0,0,57,0
145,68,0,0,1,66,1
146,68,0,0,0,56,0
147,68,0,0,0,46,0
148,68,0,0,0,66,0
149,68,0,0,0,60,0
150,68,1,0,1,58,0
151,69,0,0,1,58,1
152,69,0,0,0,59,0
153,67,2,0,0,49,-2
154,67,0,0,0,49,0
155,67,0,0,0,52,0
156,67,1,0,1,60,0
157,68,0,0,1,59,1
158,68,0,0,0,63,0
159,69,0,0,1,67,1
160,68,1,0,0,49,-1
161,68,0,0,0,44,0
162,67,1,0,0,65,-1
163,67,0,0,0,59,0
164,67,0,0,0,46,0
165,67,0,0,0,52,0
166,67,0,0,0,59,0
167,67,0,0,0,57,0
168,67,0,0,0,66,0
169,66,0,1,0,53,-1
170,66,0,0,0,50,0
171,66,0,0,0,65,0
172,66,0,0,0,58,0
173,66,0,0,0,45,0
174,66,0,0,0,53,0
175,66,0,0,0,51,0
176,66,0,0,0,65,0
177,66,0,0,0,52,0
178,66,0,0,0,50,0
179,66,0,0,0,66,0
180,66,0,0,0,57,0
181,66,0,0,0,58,0
182,66,0,0,0,51,0
183,66,0,1,1,55,0
184,66,0,0,0,49,0
185,66,0,0,0,61,0
186,66,0,0,0,51,0
187,65,0,1,0,63,-1
188,65,0,0,0,58,0
189,65,0,0,0,58,0
190,65,0,0,0,58,0
191,65,0,0,0,55,0
192,66,0,0,1,44,1
193,67,0,0,1,65,1
194,67,0,0,0,48,0
195,67,0,0,0,64,0
196,67,0,0,0,56,0
197,67,0,0,0,47,0
198,67,0,0,0,65,0
199,67,0,0,0,56,0
200,67,0,0,0,48,0
201,67,0,0,0,59,0
202,67,0,0,0,64,0
203,67,0,0,0,54,0
204,67,0,0,0,58,0
205,68,0,0,1,54,1
206,68,0,0,0,62,0
207,68,0,0,0,57,0
208,67,1,0,0,57,-1
209,67,0,0,0,45,0
210,66,1,0,0,47,-1
211,67,0,0,1,56,1
212,67,0,0,0,60,0
213,67,0,0,0,61,0
214,67,0,0,0,66,0
215,67,0,0,0,52,0
216,67,0,0,0,52,0
217,67,0,0,0,52,0
218,67,0,0,0,67,0
219,68,0,0,1,53,1
220,68,0,0,0,53,0
221,68,0,0,0,62,0
222,68,0,0,0,59,0
223,68,0,0,0,60,0
224,68,0,0,0,68,0
225,68,0,0,0,59,0
226,68,0,0,0,51,0
227,69,0,0,1,64,1
228,70,0,0,1,67,1
229,70,0,0,0,55,0
230,70,0,0,0,54,0
231,70,0,0,0,70,0
232,70,0,0,0,58,0
233,70,0,0,0,51,0
234,70,0,0,0,50,0
235,69,1,0,0,69,-1
236,68,1,0,0,55,-1
237,68,0,0,0,45,0
238,67,1,0,0,60,-1
239,68,0,0,1,65,1
240,67,1,0,0,56,-1
241,67,0,0,0,48,0
242,68,0,0,1,66,1
243,68,0,0,0,56,0
244,68,0,0,0,46,0
245,68,0,0,0,63,0
246,68,0,0,0,67,0
247,70,0,0,2,61,2
248,70,0,0,0,48,0
249,71,0,0,1,62,1
250,71,0,0,0,57,0
251,71,0,0,0,69,0
252,71,0,0,0,60,0
253,71,0,0,0,63,0
254,71,0,0,0,49,0
255,71,1,0,1,70,0
256,71,0,0,0,57,0
257,70,1,0,0,50,-1
258,70,0,0,0,63,0
259,70,0,0,0,69,0
260,69,0,1,0,55,-1
261,69,0,0,0,47,0
262,69,0,0,0,65,0
263,69,0,0,0,59,0
264,69,0,0,0,47,0
265,69,0,0,0,64,0
266,69,0,0,0,57,0
267,69,0,0,0,67,0
268,67,0,2,0,53,-2
269,67,0,0,0,54,0
270,67,0,0,0,62,0
271,68,0,0,1,57,1
272,68,0,0,0,54,0
273,67,0,1,0,61,-1
274,67,0,0,0,56,0
275,67,0,0,0,67,0
276,67,0,0,0,60,0
277,67,0,0,0,66,0
278,66,1,0,0,60,-1
279,66,0,0,0,57,0
280,66,0,0,0,57,0
281,66,0,0,0,65,0
282,66,0,0,0,60,0
283,66,0,0,0,63,0
284,66,0,0,0,51,0
285,66,0,0,0,43,0
286,66,0,0,0,63,0
287,65,1,0,0,55,-1
288,64,1,0,0,49,-1
289,65,0,0,1,59,1
290,64,1,0,0,55,-1
291,63,1,0,0,45,-1
292,63,0,0,0,54,0
293,63,0,0,0,58,0
294,63,0,0,0,47,0
295,63,0,0,0,61,0
296,63,0,0,0,54,0
297,63,0,0,0,61,0
298,63,0,0,0,53,0
299,62,1,0,0,52,-1
300,62,0,0,0,60,0
301,61,1,0,0,50,-1
302,61,0,0,0,61,0
303,60,1,0,0,54,-1
304,60,1,0,1,42,0
305,60,0,0,0,53,0
306,60,0,0,0,57,0
307,60,0,0,0,49,0
308,60,0,0,0,48,0
309,60,0,0,0,45,0
310,60,0,0,0,59,0
311,60,0,0,0,49,0
312,60,0,0,0,58,0
313,60,0,0,0,53,0
314,60,0,0,0,53,0
315,60,1,0,1,45,0
316,60,0,0,0,42,0
317,61,0,0,1,60,1
318,60,1,0,0,44,-1
319,60,0,0,0,58,0
320,60,0,0,0,54,0
321,60,0,0,0,60,0
322,60,0,0,0,47,0
323,59,1,0,0,54,-1
324,60,0,0,1,43,1
325,60,0,0,0,50,0
326,60,0,0,0,59,0
327,60,0,0,0,51,0
328,60,0,0,0,41,0
329,60,0,0,0,60,0
330,60,0,0,0,52,0
331,60,0,0,0,59,0
332,61,0,0,1,53,1
333,61,0,0,0,51,0
334,61,0,0,0,46,0
335,62,0,0,1,47,1
336,62,0,0,0,60,0
337,61,1,0,0,53,-1
338,61,0,0,0,56,0
339,60,1,0,0,40,-1
340,61,0,0,1,48,1
341,61,0,0,0,54,0
342,61,0,0,0,59,0
343,61,0,0,0,49,0
344,61,0,0,0,45,0
345,61,0,0,0,47,0
346,61,0,0,0,61,0
347,61,0,0,0,56,0
348,61,0,0,0,43,0
349,61,0,0,0,58,0
350,61,0,0,0,53,0
351,61,0,0,0,44,0
352,61,0,0,0,59,0
353,61,0,0,0,48,0
354,60,1,0,0,42,-1
355,61,0,0,1,44,1
356,61,0,0,0,59,0
357,60,0,1,0,50,-1
358,60,0,0,0,45,0
359,60,0,0,0,58,0
360,59,1,0,0,53,-1
361,59,0,0,0,43,0
362,59,0,0,0,58,0
363,59,0,0,0,47,0
364,59,0,0,0,46,0
365,60,0,0,1,59,1
366,61,0,0,1,50,1
367,61,0,0,0,60,0
368,61,0,0,0,50,0
369,61,0,0,0,40,0
370,61,0,0,0,60,0
371,61,0,0,0,45,0
372,61,0,0,0,61,0
373,61,0,0,0,54,0
374,59,2,0,0,36,-2
375,59,0,0,0,57,0
376,59,0,0,0,59,0
377,59,0,0,0,52,0
378,60,0,0,1,51,1
379,60,0,0,0,53,0
380,60,0,0,0,45,0
381,60,0,0,0,59,0
382,60,0,0,0,54,0
383,60,0,0,0,42,0
384,60,0,0,0,57,0
385,60,0,0,0,59,0
386,60,0,0,0,53,0
387,59,1,0,0,45,-1
388,58,0,1,0,58,-1
389,58,0,0,0,44,0
390,58,0,0,0,40,0
391,59,0,0,1,57,1
392,59,0,0,0,50,0
393,59,0,0,0,53,0
394,60,0,0,1,43,1
395,60,0,0,0,60,0
396,61,0,0,1,51,1
397,61,0,0,0,43,0
398,61,0,0,0,60,0
399,60,0,1,0,50,-1
400,59,0,1,0,40,-1
401,59,0,0,0,58,0
402,59,0,0,0,49,0
403,59,0,0,0,57,0
404,59,0,0,0,51,0
405,59,0,0,0,49,0
406,59,0,0,0,45,0
407,58,1,0,0,48,-1
408,58,0,0,0,48,0
409,59,0,0,1,50,1
410,59,0,0,0,50,0
411,59,0,0,0,52,0
412,59,0,0,0,56,0
413,59,0,0,0,52,0
414,59,0,0,0,46,0
415,59,0,0,0,59,0
416,59,0,0,0,50,0
417,59,0,0,0,42,0
418,59,0,0,0,56,0
419,58,0,1,0,46,-1
420,58,0,0,0,50,0
421,58,0,0,0,53,0
422,58,0,0,0,48,0
423,56,2,0,0,41,-2
424,56,0,0,0,55,0
425,57,0,0,1,48,1
426,57,0,0,0,55,0
427,57,0,0,0,42,0
428,57,0,0,0,54,0
429,57,0,0,0,41,0
430,57,0,0,0,54,0
431,56,1,0,0,47,-1
432,56,0,0,0,50,0
433,56,0,0,0,49,0
434,56,0,0,0,44,0
435,56,0,0,0,55,0
436,55,1,0,0,49,-1
437,55,0,0,0,55,0
438,55,0,0,0,49,0
439,55,0,0,0,44,0
440,55,0,0,0,54,0
441,55,0,0,0,47,0
442,55,0,0,0,41,0
443,56,0,0,1,44,1
444,56,0,0,0,48,0
445,55,0,1,0,54,-1
446,56,0,0,1,41,1
447,55,0,1,0,41,-1
448,54,1,0,0,53,-1
449,54,0,0,0,52,0
450,53,1,0,0,44,-1
451,53,0,0,0,49,0
452,52,1,0,0,45,-1
453,52,0,0,0,50,0
454,52,0,0,0,44,0
455,52,0,0,0,46,0
456,52,0,0,0,33,0
457,52,0,0,0,52,0
458,52,0,0,0,46,0
459,52,0,0,0,40,0
460,52,0,0,0,51,0
461,52,0,0,0,42,0
462,52,0,0,0,37,0
463,52,0,0,0,52,0
464,53,0,0,1,43,1
465,52,1,0,0,48,-1
466,52,0,0,0,38,0
467,52,0,0,0,41,0
468,52,0,0,0,39,0
469,52,0,0,0,50,0
470,52,0,0,0,47,0
471,52,0,0,0,48,0
472,52,0,0,0,46,0
473,52,0,0,0,40,0
474,53,0,0,1,51,1
475,53,0,0,0,41,0
476,53,0,0,0,36,0
477,54,0,0,1,42,1
478,53,1,0,0,48,-1
479,53,0,0,0,48,0
480,53,0,0,0,41,0
481,53,0,0,0,51,0
482,53,0,0,0,49,0
483,53,0,0,0,53,0
484,52,1,0,0,44,-1
485,52,0,0,0,34,0
486,51,1,0,0,37,-1
487,51,0,0,0,48,0
488,51,0,0,0,47,0
489,51,0,0,0,41,0
490,51,0,0,0,32,0
491,51,0,0,0,44,0
492,51,0,0,0,50,0
493,51,0,0,0,43,0
494,51,0,0,0,44,0
495,51,0,0,0,40,0
496,53,0,0,2,39,2
497,53,0,0,0,41,0
498,52,1,0,0,46,-1
499,52,0,0,0,43,0
500,51,1,0,0,43,-1
501,51,0,0,0,43,0
502,50,0,1,0,50,-1
503,50,0,0,0,44,0
504,50,0,0,0,44,0
505,50,0,0,0,42,0
506,51,0,0,1,44,1
507,51,0,0,0,39,0
508,50,1,0,0,50,-1
509,50,0,0,0,43,0
510,50,0,0,0,40,0
511,50,0,0,0,47,0
512,50,0,0,0,37,0
513,50,0,0,0,48,0
514,50,0,0,0,39,0
515,47,2,1,0,42,-3
516,47,0,0,0,36,0
517,47,0,0,0,33,0
518,47,0,0,0,40,0
519,46,1,0,0,41,-1
520,46,0,0,0,46,0
521,46,0,0,0,34,0
522,46,0,0,0,43,0
523,46,0,0,0,37,0
524,46,0,0,0,36,0
525,46,0,0,0,32,0
526,46,0,0,0,46,0
527,46,0,0,0,38,0
528,46,0,0,0,34,0
529,46,0,0,0,40,0
530,46,0,0,0,34,0
531,45,1,0,0,39,-1
532,45,0,0,0,44,0
533,45,0,0,0,34,0
534,45,0,0,0,34,0
535,45,0,0,0,30,0
536,44,1,0,0,40,-1
537,44,0,0,0,35,0
538,44,0,0,0,44,0
539,44,0,0,0,35,0
540,44,0,0,0,35,0
541,44,0,0,0,34,0
542,44,0,0,0,35,0
543,44,0,0,0,42,0
544,43,1,0,0,36,-1
545,41,1,1,0,41,-2
546,41,0,0,0,38,0
547,40,1,0,0,35,-1
548,40,0,0,0,40,0
549,39,1,0,0,36,-1
550,39,0,0,0,39,0
551,40,0,0,1,36,1
552,39,0,1,0,35,-1
553,39,0,0,0,34,0
554,40,0,0,1,34,1
555,40,0,0,0,28,0
556,39,1,0,0,37,-1
557,39,0,0,0,35,0
558,39,0,0,0,27,0
559,38,0,1,0,36,-1
560,38,0,0,0,37,0
561,38,1,0,1,34,0
562,38,0,0,0,29,0
563,37,0,1,0,26,-1
564,37,0,0,0,36,0
565,36,0,1,0,30,-1
566,36,0,0,0,29,0
567,36,0,0,0,25,0
568,36,0,0,0,28,0
569,36,0,0,0,31,0
570,35,0,1,0,33,-1
571,35,0,0,0,30,0
572,35,0,0,0,30,0
573,35,0,0,0,30,0
574,35,0,0,0,30,0
575,35,0,0,0,35,0
576,35,0,0,0,33,0
577,35,0,0,0,35,0
578,35,0,0,0,30,0
579,35,0,0,0,24,0
580,35,0,0,0,35,0
581,35,0,0,0,32,0
582,34,1,0,0,24,-1
583,34,0,0,0,31,0
584,34,0,0,0,28,0
585,34,0,0,0,34,0
586,34,0,0,0,34,0
587,34,0,0,0,30,0
588,34,0,0,0,27,0
589,34,0,0,0,29,0
590,34,0,0,0,28,0
591,34,0,0,0,31,0
592,34,0,0,0,26,0
593,32,1,1,0,32,-2
594,32,0,0,0,24,0
595,32,0,0,0,32,0
596,32,0,0,0,29,0
597,32,0,0,0,22,0
