,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,83,0,0,0,45,0
1,83,0,0,0,72,0
2,82,0,1,0,78,-1
3,82,0,0,0,67,0
4,82,0,0,0,53,0
5,82,0,0,0,78,0
6,82,0,0,0,70,0
7,82,0,0,0,56,0
8,82,0,0,0,66,0
9,82,0,0,0,79,0
10,82,0,0,0,67,0
11,82,0,0,0,79,0
12,81,0,1,0,65,-1
13,81,0,0,0,78,0
14,81,0,0,0,69,0
15,81,0,0,0,69,0
16,81,0,0,0,62,0
17,81,0,0,0,63,0
18,82,0,0,1,56,1
19,82,0,0,0,72,0
20,83,0,0,1,70,1
21,83,0,0,0,78,0
22,84,0,0,1,70,1
23,85,0,0,1,56,1
24,85,0,0,0,84,0
25,85,0,0,0,72,0
26,85,0,0,0,83,0
27,87,0,0,2,74,2
28,87,0,0,0,56,0
29,87,0,0,0,75,0
30,87,0,0,0,73,0
31,88,0,0,1,73,1
32,89,0,0,1,74,1
33,89,0,0,0,69,0
34,90,0,0,1,87,1
35,89,1,0,0,79,-1
36,89,0,0,0,61,0
37,89,0,0,0,70,0
38,90,0,0,1,79,1
39,91,0,0,1,74,1
40,92,0,0,1,87,1
41,92,0,0,0,79,0
42,92,0,0,0,90,0
43,92,0,0,0,79,0
44,93,0,0,1,74,1
45,92,1,1,1,70,-1
46,93,0,0,1,91,1
47,92,1,0,0,75,-1
48,92,0,0,0,91,0
49,92,0,0,0,76,0
50,92,0,0,0,56,0
51,92,0,0,0,64,0
52,92,0,0,0,89,0
53,92,0,0,0,71,0
54,92,0,0,0,73,0
55,92,0,0,0,62,0
56,93,0,0,1,75,1
57,93,0,0,0,81,0
58,93,0,0,0,74,0
59,94,0,0,1,90,1
60,94,0,0,0,71,0
61,93,0,1,0,93,-1
62,93,0,0,0,78,0
63,93,0,0,0,82,0
64,93,0,0,0,60,0
65,94,0,0,1,91,1
66,94,0,0,0,69,0
67,93,1,0,0,90,-1
68,93,0,0,0,79,0
69,93,0,0,0,73,0
70,93,0,0,0,66,0
71,93,0,0,0,90,0
72,94,0,0,1,80,1
73,95,0,0,1,91,1
74,96,0,0,1,82,1
75,95,1,1,1,70,-1
76,94,1,0,0,93,-1
77,94,0,0,0,79,0
78,95,0,0,1,73,1
79,95,0,0,0,67,0
80,95,0,0,0,70,0
81,94,1,0,0,93,-1
82,95,0,0,1,77,1
83,95,0,1,1,60,0
84,96,0,0,1,92,1
85,97,0,0,1,82,1
86,97,0,0,0,92,0
87,97,0,0,0,78,0
88,98,0,0,1,62,1
89,98,0,0,0,87,0
90,98,0,0,0,79,0
91,98,0,0,0,93,0
92,98,0,0,0,79,0
93,99,0,0,1,77,1
94,99,0,0,0,88,0
95,99,0,0,0,96,0
96,99,0,0,0,78,0
97,99,0,0,0,97,0
98,99,0,0,0,79,0
99,99,0,0,0,88,0
100,99,0,0,0,70,0
101,99,0,0,0,96,0
102,99,0,0,0,84,0
103,99,0,0,0,77,0
104,99,0,0,0,82,0
105,97,0,2,0,83,-2
106,98,1,0,2,74,1
107,98,0,0,0,69,0
108,98,0,0,0,91,0
109,98,0,0,0,75,0
110,98,0,0,0,70,0
111,98,0,0,0,94,0
112,98,0,0,0,78,0
113,98,0,0,0,67,0
114,99,0,0,1,85,1
115,99,0,0,0,88,0
116,99,0,0,0,82,0
117,100,0,0,1,97,1
118,101,0,0,1,82,1
119,101,0,0,0,60,0
120,102,0,0,1,72,1
121,102,0,0,0,97,0
122,102,0,0,0,75,0
123,102,0,0,0,87,0
124,103,0,0,1,80,1
125,104,0,0,1,67,1
126,104,0,0,0,99,0
127,104,0,0,0,92,0
128,103,0,1,0,101,-1
129,104,0,0,1,85,1
130,104,0,0,0,88,0
131,103,0,1,0,70,-1
132,103,0,0,0,79,0
133,103,0,0,0,84,0
134,103,0,0,0,98,0
135,104,0,0,1,84,1
136,104,0,0,0,101,0
137,104,0,0,0,85,0
138,104,0,0,0,84,0
139,104,0,0,0,86,0
140,104,0,0,0,73,0
141,104,0,0,0,98,0
142,104,0,0,0,83,0
143,104,0,0,0,73,0
144,104,0,0,0,100,0
145,104,0,0,0,84,0
146,104,0,0,0,73,0
147,104,0,0,0,97,0
148,104,0,0,0,83,0
149,105,0,0,1,72,1
150,106,0,0,1,90,1
151,107,0,0,1,102,1
152,109,0,0,2,85,2
153,110,0,0,1,72,1
154,110,0,0,0,83,0
155,110,0,0,0,87,0
156,110,0,0,0,88,0
157,110,0,0,0,84,0
158,111,0,0,1,80,1
159,111,0,0,0,94,0
160,111,0,0,0,94,0
161,111,0,0,0,108,0
162,111,0,0,0,88,0
163,110,0,1,0,106,-1
164,110,0,0,0,92,0
165,110,0,0,0,107,0
166,110,0,0,0,96,0
167,110,0,0,0,84,0
168,110,0,0,0,75,0
169,110,0,0,0,77,0
170,109,1,0,0,94,-1
171,109,0,0,0,107,0
172,109,0,0,0,92,0
173,109,0,0,0,92,0
174,109,0,0,0,88,0
175,109,0,0,0,81,0
176,110,0,0,1,103,1
177,110,0,0,0,95,0
178,110,0,0,0,78,0
179,110,0,0,0,82,0
180,110,0,0,0,95,0
181,109,1,0,0,96,-1
182,109,0,1,1,102,0
183,109,0,0,0,87,0
184,109,0,0,0,108,0
185,109,0,0,0,86,0
186,109,0,0,0,75,0
187,109,0,0,0,109,0
188,109,0,0,0,86,0
189,109,0,0,0,77,0
190,111,0,0,2,94,2
191,112,0,0,1,94,1
192,113,0,0,1,94,1
193,113,0,0,0,92,0
194,112,0,1,0,109,-1
195,113,0,0,1,86,1
196,113,0,0,0,85,0
197,113,0,0,0,107,0
198,113,0,0,0,86,0
199,114,0,0,1,74,1
200,113,0,1,0,92,-1
201,114,0,0,1,110,1
202,114,0,0,0,94,0
203,114,0,0,0,79,0
204,114,0,0,0,109,0
205,115,0,0,1,89,1
206,115,0,0,0,77,0
207,115,0,0,0,110,0
208,115,0,1,1,89,0
209,115,0,0,0,67,0
210,116,0,0,1,110,1
211,116,0,0,0,91,0
212,115,1,0,0,64,-1
213,115,0,0,0,90,0
214,115,0,0,0,99,0
215,115,0,0,0,109,0
216,115,0,0,0,99,0
217,115,0,0,0,95,0
218,115,0,0,0,74,0
219,115,0,0,0,109,0
220,116,0,0,1,96,1
221,116,0,0,0,76,0
222,116,0,0,0,111,0
223,116,0,0,0,97,0
224,116,0,0,0,112,0
225,116,0,0,0,94,0
226,117,0,0,1,113,1
227,117,0,0,0,93,0
228,117,0,0,0,113,0
229,117,0,0,0,93,0
230,116,1,0,0,74,-1
231,116,0,0,0,102,0
232,115,0,1,0,89,-1
233,115,0,0,0,111,0
234,116,0,0,1,88,1
235,115,0,1,0,75,-1
236,115,0,0,0,111,0
237,115,0,0,0,90,0
238,116,0,0,1,78,1
239,116,0,1,1,77,0
240,117,0,0,1,110,1
241,116,0,1,0,93,-1
242,115,1,0,0,107,-1
243,115,0,0,0,93,0
244,115,0,0,0,73,0
245,115,0,0,0,95,0
246,115,0,0,0,95,0
247,115,0,0,0,110,0
248,115,0,0,0,92,0
249,114,1,0,0,74,-1
250,114,0,0,0,94,0
251,114,0,0,0,91,0
252,114,0,0,0,97,0
253,114,0,0,0,99,0
254,114,0,0,0,100,0
255,114,0,0,0,111,0
256,114,0,0,0,98,0
257,114,0,0,0,80,0
258,114,0,0,0,108,0
259,114,0,0,0,96,0
260,114,0,0,0,82,0
261,114,0,0,0,93,0
262,114,0,0,0,95,0
263,114,0,0,0,93,0
264,114,0,0,0,102,0
265,113,1,0,0,87,-1
266,112,0,1,0,98,-1
267,113,0,0,1,91,1
268,113,0,0,0,91,0
269,113,0,0,0,98,0
270,113,0,0,0,91,0
271,113,0,0,0,90,0
272,113,0,0,0,111,0
273,112,0,1,0,88,-1
274,112,0,0,0,92,0
275,111,0,1,0,76,-1
276,111,0,0,0,82,0
277,111,0,0,0,108,0
278,111,0,0,0,88,0
279,111,0,0,0,98,0
280,111,0,0,0,94,0
281,111,0,0,0,71,0
282,111,0,0,0,80,0
283,111,0,0,0,108,0
284,111,0,0,0,87,0
285,111,0,0,0,72,0
286,111,0,0,0,78,0
287,111,0,0,0,93,0
288,111,0,0,0,92,0
289,112,0,0,1,108,1
290,112,0,0,0,87,0
291,112,1,0,1,89,0
292,111,1,0,0,74,-1
293,111,0,0,0,106,0
294,111,0,0,0,90,0
295,112,0,0,1,93,1
296,111,0,1,0,79,-1
297,110,0,1,0,79,-1
298,110,0,0,0,90,0
299,110,0,0,0,91,0
300,110,0,0,0,107,0
301,110,0,0,0,81,0
302,110,0,0,0,100,0
303,110,0,0,0,91,0
304,110,0,0,0,90,0
305,110,0,0,0,87,0
306,110,0,0,0,94,0
307,110,0,0,0,92,0
308,110,0,0,0,63,0
309,110,0,0,0,75,0
310,110,0,0,0,92,0
311,110,0,0,0,88,0
312,111,0,0,1,98,1
313,111,0,0,0,105,0
314,112,0,0,1,86,1
315,113,0,0,1,92,1
316,113,0,0,0,91,0
317,115,0,0,2,79,2
318,115,0,0,0,88,0
319,114,0,1,0,107,-1
320,114,0,0,0,93,0
321,114,0,0,0,110,0
322,114,0,0,0,95,0
323,114,1,0,1,95,0
324,114,0,0,0,91,0
325,114,0,0,0,80,0
326,114,0,0,0,109,0
327,114,0,0,0,91,0
328,114,0,0,0,111,0
329,114,0,0,0,86,0
330,114,0,0,0,110,0
331,114,0,0,0,92,0
332,114,0,0,0,96,0
333,115,0,0,1,96,1
334,116,0,0,1,95,1
335,117,0,0,1,78,1
336,118,0,0,1,83,1
337,118,0,0,0,113,0
338,118,0,0,0,93,0
339,118,0,0,0,103,0
340,117,0,1,0,88,-1
341,117,0,0,0,78,0
342,117,0,1,1,97,0
343,115,1,1,0,109,-2
344,115,0,0,0,96,0
345,116,0,0,1,68,1
346,117,0,0,1,98,1
347,117,0,1,1,109,0
348,117,0,0,0,95,0
349,118,0,0,1,95,1
350,118,0,0,0,102,0
351,118,0,0,0,103,0
352,118,0,0,0,78,0
353,118,0,0,0,116,0
354,119,0,0,1,100,1
355,118,1,0,0,115,-1
356,118,0,0,0,93,0
357,119,0,0,1,113,1
358,119,1,0,1,86,0
359,119,0,0,0,80,0
360,119,0,0,0,114,0
361,119,0,0,0,95,0
362,119,0,0,0,104,0
363,119,0,0,0,75,0
364,120,0,0,1,115,1
365,121,0,0,1,101,1
366,121,0,0,0,84,0
367,121,0,0,0,108,0
368,121,0,0,0,119,0
369,121,0,0,0,100,0
370,121,0,0,0,118,0
371,121,0,0,0,96,0
372,121,0,0,0,81,0
373,121,0,0,0,103,0
374,121,0,0,0,99,0
375,121,0,0,0,116,0
376,121,0,0,0,97,0
377,121,0,0,0,115,0
378,121,0,0,0,109,0
379,120,0,1,0,79,-1
380,120,0,0,0,107,0
381,119,0,1,0,97,-1
382,118,1,0,0,114,-1
383,118,0,0,0,93,0
384,119,0,0,1,116,1
385,120,0,0,1,89,1
386,120,0,0,0,86,0
387,120,0,0,0,113,0
388,120,0,0,0,104,0
389,121,0,0,1,82,1
390,123,0,0,2,114,2
391,123,0,0,0,108,0
392,122,1,0,0,103,-1
393,122,0,0,0,82,0
394,122,0,0,0,115,0
395,122,0,0,0,98,0
396,122,0,0,0,77,0
397,123,0,0,1,103,1
398,123,0,0,0,122,0
399,123,0,0,0,98,0
400,122,0,1,0,80,-1
401,122,0,0,0,97,0
402,122,0,0,0,118,0
403,122,0,0,0,89,0
404,122,0,0,0,82,0
405,122,0,0,0,119,0
406,122,0,0,0,93,0
407,123,0,0,1,97,1
408,123,0,1,1,86,0
409,124,0,0,1,118,1
410,124,0,0,0,101,0
411,124,0,0,0,84,0
412,124,0,0,0,95,0
413,124,0,0,0,120,0
414,124,0,0,0,90,0
415,124,0,0,0,77,0
416,124,0,0,0,117,0
417,124,0,0,0,88,0
418,124,0,0,0,100,0
419,123,0,1,0,85,-1
420,123,0,0,0,80,0
421,123,0,0,0,107,0
422,123,0,0,0,117,0
423,123,0,0,0,104,0
424,123,0,0,0,98,0
