,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,82,1,0,0,42,-1
1,81,1,0,0,80,-1
2,80,0,1,0,71,-1
3,78,1,1,0,49,-2
4,79,0,0,1,76,1
5,78,1,0,0,67,-1
6,78,0,0,0,65,0
7,77,1,0,0,57,-1
8,77,0,0,0,75,0
9,76,1,0,0,66,-1
10,76,0,0,0,66,0
11,76,0,0,0,67,0
12,76,0,0,0,68,0
13,76,0,0,0,53,0
14,76,0,0,0,56,0
15,75,1,0,0,73,-1
16,75,1,0,1,60,0
17,76,0,0,1,56,1
18,75,1,0,0,73,-1
19,74,1,0,0,60,-1
20,73,1,0,0,58,-1
21,72,1,0,0,68,-1
22,71,1,0,0,58,-1
23,71,0,0,0,44,0
24,72,0,0,1,71,1
25,72,0,0,0,62,0
26,72,0,0,0,54,0
27,72,0,0,0,72,0
28,71,1,0,0,61,-1
29,70,0,1,0,47,-1
30,70,0,0,0,68,0
31,70,0,0,0,55,0
32,70,0,0,0,68,0
33,70,0,0,0,60,0
34,72,0,0,2,59,2
35,72,0,0,0,56,0
36,72,0,0,0,59,0
37,71,1,0,0,71,-1
38,71,0,0,0,56,0
39,71,0,0,0,48,0
40,71,0,0,0,59,0
41,71,0,0,0,57,0
42,71,0,0,0,69,0
43,71,0,0,0,62,0
44,71,0,0,0,71,0
45,71,0,0,0,57,0
46,71,0,0,0,46,0
47,70,1,0,0,46,-1
48,70,0,0,0,64,0
49,70,0,0,0,68,0
50,70,0,0,0,62,0
51,70,0,0,0,69,0
52,70,0,0,0,60,0
53,69,1,0,0,50,-1
54,69,0,0,0,51,0
55,69,0,0,0,60,0
56,69,0,0,0,67,0
57,68,0,1,0,57,-1
58,67,1,0,0,59,-1
59,66,0,1,0,56,-1
60,66,0,0,0,51,0
61,66,0,0,0,61,0
62,67,0,0,1,53,1
63,67,0,0,0,55,0
64,67,0,0,0,48,0
65,67,0,0,0,67,0
66,66,1,0,0,53,-1
67,66,0,0,0,47,0
68,65,1,0,0,64,-1
69,65,0,0,0,55,0
70,65,0,0,0,49,0
