,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,251,0,0,1,124,1
1,251,0,0,0,197,0
2,250,1,0,0,232,-1
3,250,0,0,0,173,0
4,250,0,0,0,143,0
5,249,1,1,1,194,-1
6,250,0,0,1,185,1
7,250,1,0,1,185,0
8,249,2,0,1,217,-1
9,249,0,0,0,172,0
10,251,0,0,2,195,2
11,252,0,0,1,181,1
12,249,2,1,0,140,-3
13,249,1,0,1,150,0
14,249,0,0,0,198,0
15,247,0,2,0,231,-2
16,245,1,1,0,182,-2
17,244,1,0,0,224,-1
18,243,2,0,1,167,-1
19,243,0,1,1,138,0
20,241,1,1,0,221,-2
21,242,0,0,1,169,1
22,242,0,0,0,192,0
23,241,1,0,0,142,-1
24,242,0,0,1,222,1
25,243,0,1,2,166,1
26,242,1,0,0,130,-1
27,242,0,0,0,188,0
28,243,0,0,1,227,1
29,243,0,0,0,179,0
30,243,0,0,0,138,0
31,242,1,0,0,226,-1
32,240,1,1,0,170,-2
33,241,0,1,2,132,1
34,244,0,0,3,224,3
35,244,0,1,1,177,0
36,245,0,0,1,134,1
37,246,0,0,1,232,1
38,245,1,0,0,158,-1
39,245,0,0,0,191,0
40,245,0,0,0,192,0
41,244,1,0,0,188,-1
42,247,0,0,3,137,3
43,247,0,0,0,228,0
44,248,0,1,2,179,1
45,248,0,0,0,148,0
46,248,0,0,0,226,0
47,247,0,1,0,180,-1
48,247,0,0,0,196,0
49,247,0,0,0,142,0
50,247,0,0,0,152,0
51,249,0,0,2,189,2
52,249,0,0,0,233,0
53,250,0,0,1,172,1
54,250,0,0,0,145,0
55,250,1,0,1,199,0
56,250,0,0,0,229,0
57,249,1,0,0,190,-1
58,249,0,0,0,131,0
59,249,0,0,0,232,0
60,251,0,0,2,176,2
61,251,0,0,0,138,0
62,251,0,0,0,232,0
63,251,0,0,0,169,0
64,252,0,0,1,139,1
65,250,1,1,0,231,-2
66,249,0,1,0,174,-1
67,250,0,0,1,139,1
68,249,1,0,0,164,-1
69,249,0,0,0,226,0
70,248,1,0,0,184,-1
71,248,0,0,0,195,0
72,248,0,0,0,194,0
73,248,0,0,0,150,0
74,252,0,0,4,229,4
75,251,0,1,0,181,-1
76,250,1,0,0,141,-1
77,250,0,0,0,237,0
78,249,0,1,0,180,-1
79,249,0,1,1,187,0
80,249,0,0,0,192,0
81,250,0,0,1,195,1
82,250,0,0,0,144,0
83,251,0,0,1,226,1
84,251,0,0,0,180,0
85,251,0,0,0,143,0
86,248,2,1,0,226,-3
87,248,0,1,1,175,0
88,248,0,0,0,135,0
89,248,0,1,1,225,0
90,249,0,0,1,186,1
91,248,1,0,0,157,-1
92,249,0,0,1,210,1
93,250,0,0,1,187,1
94,250,0,0,0,234,0
95,250,0,0,0,186,0
96,250,1,0,1,226,0
97,250,0,0,0,189,0
98,251,0,0,1,200,1
99,249,2,0,0,127,-2
100,248,1,0,0,156,-1
101,248,0,0,0,229,0
102,246,2,0,0,181,-2
103,245,0,1,0,136,-1
104,246,0,0,1,221,1
105,248,0,0,2,181,2
106,248,0,0,0,132,0
107,248,1,0,1,175,0
108,248,0,0,0,232,0
109,247,1,0,0,186,-1
110,247,0,0,0,228,0
111,247,1,1,2,176,0
112,248,0,0,1,228,1
113,250,0,0,2,175,2
114,251,0,0,1,134,1
115,251,1,0,1,237,0
116,251,0,0,0,164,0
117,251,0,0,0,230,0
118,254,0,0,3,182,3
119,253,1,0,0,146,-1
120,253,0,0,0,233,0
121,251,2,1,1,174,-2
122,250,1,0,0,195,-1
123,249,0,1,0,150,-1
124,247,1,1,0,159,-2
125,247,0,0,0,189,0
126,246,0,1,0,182,-1
127,244,0,2,0,221,-2
128,244,0,0,0,160,0
129,244,0,0,0,226,0
130,245,0,0,1,165,1
131,244,1,0,0,221,-1
132,247,0,0,3,169,3
133,247,0,1,1,132,0
134,247,0,1,1,227,0
135,249,0,0,2,175,2
136,249,0,0,0,232,0
137,249,1,0,1,162,0
138,249,0,0,0,134,0
139,249,0,0,0,231,0
140,248,0,1,0,181,-1
141,247,0,1,0,191,-1
142,245,1,1,0,187,-2
143,245,0,0,0,150,0
144,245,0,0,0,230,0
145,245,0,0,0,184,0
146,245,0,0,0,129,0
147,243,0,2,0,193,-2
148,244,0,0,1,182,1
149,242,0,2,0,223,-2
150,243,1,0,2,166,1
151,242,0,1,0,182,-1
152,242,0,0,0,149,0
153,241,1,0,0,221,-1
154,241,0,0,0,169,0
155,241,1,1,2,131,0
156,242,0,0,1,158,1
157,242,0,0,0,195,0
158,242,1,0,1,171,0
159,242,0,0,0,229,0
160,241,1,0,0,176,-1
161,242,0,0,1,139,1
162,241,1,0,0,210,-1
163,242,0,0,1,183,1
164,242,0,0,0,225,0
165,243,0,0,1,175,1
166,243,0,0,0,133,0
167,243,0,0,0,227,0
168,243,0,0,0,180,0
169,243,0,1,1,133,0
170,242,1,0,0,230,-1
171,241,1,0,0,177,-1
172,241,0,2,2,143,0
173,242,0,0,1,188,1
174,241,0,1,0,218,-1
175,243,0,0,2,166,2
176,242,1,0,0,118,-1
177,242,0,0,0,220,0
178,241,1,0,0,162,-1
179,240,1,0,0,118,-1
180,241,0,0,1,155,1
181,241,0,0,0,189,0
182,242,1,0,2,223,1
183,241,1,0,0,174,-1
184,242,0,0,1,139,1
185,242,0,1,1,220,0
