,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,10,0,0,0,10,0
1,10,0,0,0,8,0
2,10,0,0,0,10,0
3,10,0,0,0,9,0
4,10,0,0,0,8,0
5,10,0,0,0,7,0
6,11,0,0,1,8,1
7,11,0,0,0,9,0
8,11,0,0,0,11,0
9,11,0,0,0,10,0
10,11,0,0,0,9,0
11,11,0,0,0,11,0
12,11,0,0,0,10,0
13,11,0,0,0,10,0
14,11,0,0,0,8,0
15,11,0,0,0,10,0
16,11,0,0,0,10,0
17,11,0,0,0,10,0
18,11,0,0,0,9,0
19,11,0,0,0,9,0
20,11,0,0,0,11,0
21,11,0,0,0,11,0
22,11,0,0,0,11,0
23,11,0,0,0,8,0
24,11,0,0,0,10,0
25,11,0,0,0,11,0
26,11,0,0,0,10,0
27,11,0,0,0,10,0
28,11,0,0,0,7,0
29,11,0,0,0,9,0
30,11,0,0,0,10,0
31,11,0,0,0,10,0
32,11,0,0,0,9,0
33,11,0,0,0,10,0
34,11,0,0,0,10,0
35,11,0,0,0,10,0
36,11,0,0,0,10,0
37,11,0,0,0,11,0
38,11,0,0,0,10,0
39,10,1,0,0,10,-1
40,10,0,0,0,10,0
41,10,0,0,0,8,0
42,10,0,0,0,8,0
43,10,0,0,0,7,0
44,10,0,0,0,10,0
45,10,0,0,0,7,0
46,10,0,0,0,7,0
47,10,0,0,0,9,0
48,10,0,0,0,10,0
49,10,0,0,0,7,0
50,10,0,0,0,10,0
51,10,0,0,0,10,0
52,10,0,0,0,7,0
53,10,0,0,0,7,0
54,10,0,0,0,10,0
55,10,0,0,0,9,0
56,10,0,0,0,6,0
57,10,0,0,0,7,0
58,10,0,0,0,5,0
59,10,0,0,0,10,0
60,11,0,0,1,7,1
61,11,0,0,0,9,0
62,11,0,0,0,9,0
63,11,0,0,0,11,0
64,11,0,0,0,7,0
65,11,0,0,0,9,0
66,11,0,0,0,6,0
67,11,0,0,0,10,0
68,11,0,0,0,11,0
69,11,0,0,0,9,0
70,11,0,0,0,9,0
71,11,0,0,0,9,0
72,11,0,0,0,11,0
73,11,0,0,0,10,0
74,11,0,0,0,7,0
75,11,0,0,0,11,0
76,12,0,0,1,8,1
77,12,0,0,0,9,0
78,12,0,0,0,10,0
79,12,0,0,0,12,0
80,12,0,0,0,12,0
81,12,0,0,0,9,0
82,12,0,0,0,10,0
83,12,0,0,0,10,0
84,12,0,0,0,10,0
85,12,0,0,0,12,0
86,12,0,0,0,11,0
87,12,0,0,0,10,0
88,12,0,0,0,10,0
89,12,0,0,0,10,0
90,13,0,0,1,11,1
91,13,0,0,0,13,0
92,13,0,0,0,12,0
93,13,0,0,0,8,0
94,13,0,0,0,9,0
95,13,0,0,0,12,0
96,13,0,0,0,12,0
97,13,0,0,0,11,0
98,13,0,0,0,13,0
99,13,0,0,0,12,0
100,13,0,0,0,8,0
101,13,0,0,0,11,0
102,13,0,0,0,13,0
103,13,0,0,0,13,0
104,13,0,0,0,12,0
105,13,0,0,0,11,0
106,13,0,0,0,11,0
107,13,0,0,0,12,0
108,13,0,0,0,13,0
109,13,0,0,0,10,0
110,13,0,0,0,13,0
111,13,0,0,0,10,0
112,13,0,0,0,13,0
113,13,0,0,0,8,0
114,13,0,0,0,13,0
115,13,0,0,0,11,0
116,13,0,0,0,11,0
117,13,0,0,0,11,0
118,13,0,0,0,13,0
119,13,0,0,0,13,0
120,13,0,0,0,11,0
121,13,0,0,0,13,0
122,13,0,0,0,10,0
123,13,0,0,0,12,0
124,13,0,0,0,12,0
125,13,0,0,0,13,0
126,13,0,0,0,12,0
127,13,0,0,0,9,0
128,13,0,0,0,11,0
129,13,0,0,0,12,0
130,13,0,0,0,12,0
131,13,0,0,0,13,0
132,13,0,0,0,12,0
133,13,0,0,0,13,0
134,13,0,0,0,13,0
135,13,0,0,0,12,0
136,13,0,0,0,8,0
137,13,0,0,0,9,0
138,13,0,0,0,12,0
139,13,0,0,0,13,0
140,13,0,0,0,11,0
141,13,0,0,0,9,0
142,13,0,0,0,13,0
143,13,0,0,0,12,0
144,13,0,0,0,11,0
145,13,0,0,0,10,0
146,13,0,0,0,12,0
147,12,0,1,0,11,-1
148,12,0,0,0,11,0
149,12,0,0,0,12,0
150,12,0,0,0,11,0
151,12,0,0,0,12,0
152,12,0,0,0,11,0
153,12,0,0,0,10,0
154,12,0,0,0,11,0
155,12,0,0,0,12,0
156,12,0,0,0,11,0
157,12,0,0,0,9,0
158,13,0,0,1,12,1
159,13,0,0,0,8,0
160,14,0,0,1,11,1
161,14,0,0,0,12,0
162,14,0,0,0,12,0
163,14,0,0,0,13,0
164,14,0,0,0,14,0
165,14,0,0,0,10,0
166,14,0,0,0,11,0
167,14,0,0,0,14,0
168,14,0,0,0,12,0
169,15,0,0,1,13,1
170,15,0,0,0,14,0
171,15,0,0,0,14,0
172,15,0,0,0,14,0
173,15,0,0,0,14,0
174,15,0,0,0,10,0
175,15,0,0,0,15,0
176,15,0,0,0,13,0
177,15,0,0,0,15,0
178,15,0,0,0,11,0
179,15,0,0,0,12,0
180,15,0,0,0,15,0
181,15,0,0,0,15,0
182,15,0,0,0,9,0
183,15,0,0,0,13,0
184,15,0,0,0,13,0
185,15,0,0,0,13,0
186,15,0,0,0,15,0
187,15,0,0,0,13,0
188,14,0,1,0,11,-1
189,14,0,0,0,12,0
190,14,0,0,0,14,0
191,14,0,0,0,13,0
192,14,0,0,0,14,0
193,14,0,0,0,13,0
194,14,0,0,0,14,0
195,14,0,0,0,14,0
196,14,0,0,0,14,0
197,14,0,0,0,13,0
198,14,0,0,0,14,0
199,15,0,0,1,12,1
200,15,0,0,0,13,0
201,15,0,0,0,15,0
202,15,0,0,0,15,0
203,15,0,0,0,13,0
204,15,0,0,0,15,0
205,15,0,0,0,15,0
206,15,0,0,0,12,0
207,15,0,0,0,11,0
208,15,0,0,0,15,0
209,14,0,1,0,12,-1
210,14,0,0,0,9,0
211,14,0,0,0,13,0
212,14,0,0,0,11,0
213,14,0,0,0,10,0
214,14,0,0,0,14,0
215,14,0,0,0,13,0
216,14,0,0,0,14,0
217,14,0,0,0,13,0
218,14,0,0,0,11,0
219,14,0,0,0,12,0
220,14,0,0,0,14,0
221,14,0,0,0,14,0
222,14,0,0,0,12,0
223,14,0,0,0,10,0
224,14,0,0,0,13,0
225,14,0,0,0,13,0
226,14,0,0,0,12,0
227,14,0,0,0,14,0
228,14,0,0,0,12,0
229,14,0,0,0,9,0
230,14,0,0,0,14,0
231,14,0,0,0,10,0
232,14,0,0,0,8,0
233,14,0,0,0,14,0
234,14,0,0,0,12,0
235,14,0,0,0,8,0
236,14,0,0,0,14,0
237,14,0,0,0,14,0
238,13,1,0,0,11,-1
239,13,0,0,0,11,0
240,13,0,0,0,12,0
241,13,0,0,0,12,0
242,13,0,0,0,13,0
243,13,0,0,0,12,0
244,13,0,0,0,13,0
245,13,0,0,0,9,0
246,13,0,0,0,13,0
247,13,0,0,0,12,0
248,13,0,0,0,13,0
249,13,0,0,0,13,0
250,13,0,0,0,12,0
251,13,0,0,0,11,0
252,13,0,0,0,11,0
253,13,0,0,0,12,0
254,13,0,0,0,10,0
255,13,0,0,0,13,0
256,13,0,0,0,12,0
257,13,0,0,0,13,0
258,13,0,0,0,11,0
259,13,0,0,0,12,0
260,13,0,0,0,12,0
261,13,0,0,0,12,0
262,13,0,0,0,13,0
263,13,0,0,0,12,0
264,13,0,0,0,12,0
265,13,0,0,0,11,0
