,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,150,1,0,1,64,0
1,148,2,1,1,139,-2
2,148,0,0,0,112,0
3,147,1,0,0,126,-1
4,146,1,0,0,88,-1
5,145,0,2,1,138,-1
6,145,0,0,0,109,0
7,144,1,0,0,114,-1
8,143,2,0,1,92,-1
9,143,0,0,0,137,0
10,143,0,0,0,111,0
11,142,1,0,0,120,-1
12,141,1,0,0,97,-1
13,141,0,0,0,135,0
14,140,1,0,0,101,-1
15,139,0,1,0,135,-1
16,138,1,0,0,103,-1
17,138,0,0,0,132,0
18,139,0,0,1,107,1
19,138,2,0,1,89,-1
20,137,1,0,0,97,-1
21,137,0,0,0,116,0
22,137,0,1,1,132,0
23,137,2,1,3,106,0
24,136,1,0,0,109,-1
25,137,0,0,1,114,1
26,138,0,0,1,104,1
27,138,0,0,0,86,0
28,137,1,0,0,95,-1
29,137,0,0,0,113,0
30,136,1,0,0,105,-1
31,135,0,1,0,114,-1
32,135,0,0,0,106,0
33,135,0,0,0,110,0
34,136,0,0,1,132,1
35,137,0,0,1,104,1
36,136,1,0,0,112,-1
37,137,0,0,1,107,1
38,137,0,0,0,94,0
39,138,0,0,1,132,1
40,139,0,0,1,105,1
41,136,3,0,0,78,-3
42,137,0,0,1,98,1
43,137,0,0,0,130,0
44,137,0,0,0,115,0
45,137,1,0,1,129,0
46,137,0,0,0,105,0
47,137,1,0,1,106,0
48,137,1,0,1,107,0
49,136,1,0,0,84,-1
50,136,0,0,0,130,0
51,137,0,0,1,100,1
52,137,1,0,1,94,0
53,135,2,1,1,128,-2
54,134,1,0,0,97,-1
55,134,0,0,0,129,0
56,134,0,1,1,102,0
57,134,0,0,0,91,0
58,133,1,0,0,112,-1
59,132,1,1,1,103,-1
60,132,0,0,0,109,0
61,132,0,0,0,127,0
62,131,1,0,0,99,-1
63,130,0,1,0,74,-1
64,130,0,0,0,126,0
65,130,0,0,0,95,0
66,129,1,0,0,90,-1
67,130,0,0,1,124,1
68,129,1,0,0,102,-1
69,128,2,0,1,99,-1
70,128,0,0,0,87,0
71,128,0,0,0,123,0
72,126,1,1,0,106,-2
73,124,2,0,0,103,-2
74,124,0,0,0,78,0
75,122,2,0,0,119,-2
76,122,0,0,0,101,0
77,120,2,0,0,85,-2
78,119,0,1,0,113,-1
79,118,1,0,0,91,-1
80,118,0,0,0,80,0
81,116,1,1,0,100,-2
82,116,0,0,0,94,0
83,116,0,0,0,116,0
84,116,0,0,0,93,0
85,116,1,0,1,112,0
86,116,0,0,0,93,0
