,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,151,0,0,1,142,1
1,151,0,0,0,114,0
2,150,0,1,0,97,-1
3,150,0,0,0,140,0
4,150,0,0,0,113,0
5,150,0,0,0,140,0
6,149,1,0,0,114,-1
7,149,0,0,0,121,0
8,148,0,1,0,124,-1
9,148,0,0,0,91,0
10,148,0,0,0,134,0
11,147,1,0,0,108,-1
12,148,0,0,1,101,1
13,148,0,0,0,109,0
14,148,0,0,0,133,0
15,149,0,0,1,141,1
16,149,0,0,0,109,0
17,147,0,2,0,93,-2
18,146,2,0,1,136,-1
19,148,0,0,2,102,2
20,148,0,0,0,85,0
21,148,0,0,0,140,0
22,146,1,1,0,110,-2
23,146,0,0,0,117,0
24,145,0,1,0,91,-1
25,144,1,0,0,144,-1
26,144,0,0,0,113,0
27,144,0,0,0,127,0
28,145,0,0,1,113,1
29,144,1,0,0,95,-1
30,144,0,1,1,97,0
31,143,0,1,0,140,-1
32,145,0,0,2,110,2
33,144,1,0,0,90,-1
34,144,0,0,0,121,0
35,144,0,0,0,135,0
36,144,0,0,0,114,0
37,144,0,0,0,139,0
38,145,0,0,1,112,1
39,145,0,0,0,92,0
40,147,0,0,2,137,2
41,147,0,0,0,114,0
42,148,0,0,1,90,1
43,147,0,1,0,123,-1
44,148,0,0,1,138,1
45,146,1,1,0,113,-2
46,146,0,0,0,137,0
47,146,0,0,0,118,0
48,146,0,0,0,118,0
49,147,0,0,1,119,1
50,146,0,1,0,113,-1
51,144,1,1,0,118,-2
52,145,0,0,1,108,1
53,145,0,0,0,123,0
54,145,0,1,1,122,0
55,144,1,0,0,87,-1
56,145,0,0,1,105,1
57,145,0,0,0,116,0
58,145,0,0,0,135,0
59,145,0,0,0,109,0
60,146,0,0,1,101,1
61,147,0,0,1,119,1
62,148,0,0,1,126,1
63,148,0,0,0,109,0
64,147,1,0,0,111,-1
65,147,0,0,0,141,0
66,147,0,0,0,119,0
67,147,0,0,0,94,0
68,147,0,0,0,104,0
69,150,0,0,3,125,3
70,150,0,0,0,144,0
71,149,1,0,0,112,-1
72,149,0,0,0,145,0
73,150,0,0,1,118,1
74,151,0,0,1,91,1
75,152,0,0,1,124,1
76,152,0,0,0,141,0
77,152,0,0,0,110,0
78,153,0,0,1,96,1
79,152,0,1,0,122,-1
80,151,0,1,0,144,-1
81,151,0,0,0,107,0
82,151,0,0,0,118,0
83,151,1,0,1,128,0
84,151,0,0,0,95,0
85,151,0,0,0,146,0
86,151,0,0,0,127,0
87,151,0,0,0,104,0
88,153,0,0,2,122,2
89,152,0,1,0,148,-1
90,152,0,0,0,115,0
91,151,0,1,0,88,-1
92,151,0,1,1,140,0
93,151,0,0,0,115,0
94,151,0,0,0,88,0
95,151,0,0,0,112,0
96,151,0,0,0,118,0
97,151,0,0,0,122,0
98,152,0,0,1,145,1
99,152,0,0,0,110,0
100,151,1,0,0,95,-1
101,151,1,0,1,118,0
102,151,0,0,0,120,0
103,151,0,0,0,142,0
104,151,0,0,0,115,0
105,151,0,0,0,97,0
106,151,0,0,0,119,0
107,152,0,0,1,139,1
108,151,1,1,1,113,-1
109,152,0,0,1,141,1
110,152,0,0,0,120,0
111,153,0,0,1,149,1
112,153,0,0,0,115,0
113,154,0,0,1,93,1
114,153,0,1,0,104,-1
115,152,0,1,0,120,-1
116,151,1,0,0,143,-1
117,152,0,0,1,120,1
118,151,0,1,0,91,-1
119,151,0,0,0,139,0
120,150,0,1,0,122,-1
121,148,1,1,0,96,-2
122,148,0,0,0,124,0
123,149,0,0,1,142,1
124,148,1,0,0,124,-1
125,147,1,0,0,96,-1
126,147,0,0,0,141,0
127,147,0,0,0,116,0
128,148,0,1,2,91,1
129,148,0,0,0,104,0
130,148,0,0,0,126,0
131,147,0,1,0,140,-1
132,147,0,0,0,118,0
133,146,1,0,0,92,-1
134,147,0,0,1,139,1
135,146,0,1,0,111,-1
136,146,0,0,0,125,0
137,148,0,0,2,94,2
138,148,0,0,0,102,0
139,148,1,0,1,122,0
140,149,0,0,1,116,1
141,149,0,0,0,119,0
142,149,0,0,0,119,0
143,149,0,0,0,142,0
144,148,1,0,0,120,-1
145,147,1,0,0,142,-1
146,146,1,0,0,112,-1
147,145,0,1,0,119,-1
148,145,0,0,0,94,0
149,146,0,0,1,135,1
150,146,0,0,0,114,0
151,146,0,1,1,118,0
152,146,0,0,0,106,0
153,146,0,0,0,139,0
154,145,1,0,0,119,-1
155,145,0,0,0,92,0
156,145,0,0,0,139,0
157,146,0,0,1,110,1
158,146,0,0,0,89,0
159,146,0,1,1,125,0
160,145,0,1,0,119,-1
161,145,0,1,1,139,0
162,145,0,0,0,118,0
163,145,1,0,1,139,0
164,145,1,0,1,118,0
165,146,0,0,1,90,1
166,145,1,0,0,107,-1
167,146,0,0,1,120,1
168,147,0,0,1,114,1
169,147,1,0,1,135,0
170,147,0,0,0,113,0
171,146,0,1,0,88,-1
172,146,0,0,0,104,0
173,145,1,0,0,138,-1
174,144,0,1,0,110,-1
175,144,0,0,0,87,0
176,143,1,0,0,139,-1
177,143,0,0,0,118,0
178,143,0,0,0,124,0
179,143,0,0,0,94,0
180,143,0,0,0,89,0
181,142,0,1,0,138,-1
182,142,0,0,0,114,0
183,143,0,0,1,134,1
184,143,0,0,0,114,0
185,144,0,0,1,118,1
186,144,0,0,0,115,0
187,144,0,0,0,102,0
188,144,0,0,0,137,0
189,144,0,0,0,113,0
190,143,1,0,0,111,-1
191,144,1,0,2,109,1
192,144,0,0,0,109,0
193,144,0,0,0,127,0
194,144,1,0,1,119,0
195,145,0,0,1,139,1
196,145,0,0,0,113,0
197,142,1,2,0,141,-3
198,142,0,0,0,116,0
199,142,0,0,0,121,0
200,141,0,1,0,89,-1
201,140,1,0,0,94,-1
202,138,1,1,0,133,-2
203,139,0,0,1,115,1
204,139,0,0,0,109,0
205,139,0,0,0,94,0
206,140,0,0,1,135,1
207,140,0,0,0,105,0
208,140,0,0,0,97,0
209,141,0,0,1,116,1
210,142,0,0,1,104,1
211,140,1,1,0,123,-2
212,140,0,0,0,119,0
213,140,0,0,0,109,0
214,141,0,0,1,136,1
215,141,0,0,0,116,0
216,142,0,0,1,76,1
217,142,0,0,0,106,0
218,143,0,0,1,140,1
219,142,0,1,0,110,-1
220,142,0,0,0,113,0
221,142,0,0,0,113,0
222,143,0,0,1,95,1
223,143,0,0,0,135,0
224,144,0,0,1,113,1
225,144,0,0,0,98,0
226,144,0,0,0,122,0
227,144,0,0,0,136,0
228,144,0,0,0,113,0
229,144,0,0,0,113,0
230,142,2,0,0,97,-2
231,141,0,1,0,97,-1
232,143,0,0,2,135,2
233,144,0,0,1,108,1
234,143,0,1,0,134,-1
235,144,0,0,1,111,1
236,144,0,0,0,116,0
237,144,0,0,0,90,0
238,145,0,0,1,112,1
239,144,0,1,0,114,-1
240,143,1,0,0,110,-1
241,143,0,0,0,135,0
242,145,0,0,2,119,2
243,145,0,0,0,137,0
244,145,0,0,0,113,0
245,146,0,0,1,139,1
246,145,0,1,0,124,-1
247,145,0,0,0,73,0
248,145,0,0,0,105,0
