,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,10,0,0,0,4,0
1,10,0,0,0,8,0
2,10,0,0,0,8,0
3,10,0,0,0,9,0
4,10,0,0,0,10,0
5,10,0,0,0,10,0
6,10,0,0,0,10,0
7,10,0,0,0,7,0
8,10,0,0,0,6,0
9,10,0,0,0,10,0
10,10,0,0,0,8,0
11,10,0,0,0,10,0
12,10,0,0,0,10,0
13,10,0,0,0,7,0
14,10,0,0,0,10,0
15,10,0,0,0,10,0
16,10,0,0,0,7,0
17,10,0,0,0,10,0
18,10,0,0,0,7,0
19,10,0,0,0,10,0
20,10,0,0,0,8,0
21,10,0,0,0,10,0
22,10,0,0,0,8,0
23,10,0,0,0,6,0
24,10,0,0,0,7,0
25,10,0,0,0,10,0
26,10,0,0,0,9,0
27,10,0,0,0,10,0
28,10,0,0,0,9,0
29,10,0,0,0,9,0
30,10,0,0,0,8,0
31,10,0,0,0,10,0
32,10,0,0,0,9,0
33,10,0,0,0,10,0
34,11,0,0,1,9,1
35,11,0,0,0,11,0
36,11,0,0,0,11,0
37,11,0,0,0,10,0
38,11,0,0,0,8,0
39,11,0,0,0,9,0
40,11,0,0,0,11,0
41,11,0,0,0,10,0
42,11,0,0,0,9,0
43,11,0,0,0,11,0
44,11,0,0,0,11,0
45,11,0,0,0,9,0
46,11,0,0,0,6,0
47,11,0,0,0,10,0
48,11,0,0,0,11,0
49,11,0,0,0,11,0
50,11,0,0,0,7,0
51,11,0,0,0,10,0
52,11,0,0,0,8,0
53,11,0,0,0,11,0
54,11,0,0,0,9,0
55,11,0,0,0,8,0
56,11,0,0,0,11,0
57,11,0,0,0,9,0
58,11,0,0,0,10,0
59,11,0,0,0,10,0
60,11,0,0,0,11,0
61,11,0,0,0,10,0
62,11,0,0,0,9,0
63,11,0,0,0,9,0
64,11,0,0,0,5,0
65,11,0,0,0,11,0
66,11,0,0,0,11,0
67,11,0,0,0,10,0
68,11,0,0,0,9,0
69,11,0,0,0,11,0
70,11,0,0,0,9,0
71,11,0,0,0,6,0
72,11,0,0,0,7,0
73,11,0,0,0,11,0
74,11,0,0,0,11,0
75,11,0,0,0,11,0
76,11,0,0,0,10,0
77,12,0,0,1,9,1
78,12,0,0,0,10,0
79,12,0,0,0,8,0
80,12,0,0,0,11,0
81,12,0,0,0,10,0
82,12,0,0,0,10,0
83,12,0,0,0,11,0
84,12,0,0,0,12,0
85,12,0,0,0,12,0
86,12,0,0,0,8,0
87,12,0,0,0,8,0
88,12,0,0,0,12,0
89,12,0,0,0,12,0
90,12,0,0,0,10,0
91,12,0,0,0,10,0
92,12,0,0,0,12,0
93,12,0,0,0,10,0
94,12,0,0,0,12,0
95,12,0,0,0,11,0
96,12,0,0,0,7,0
97,12,0,0,0,11,0
