,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,83,0,0,0,34,0
1,83,0,0,0,77,0
2,83,0,0,0,72,0
3,83,0,0,0,72,0
4,83,0,0,0,83,0
5,83,0,0,0,67,0
6,83,0,0,0,80,0
7,83,0,0,0,72,0
8,83,0,0,0,70,0
9,83,0,0,0,73,0
10,83,0,0,0,64,0
11,82,0,1,0,79,-1
12,83,0,0,1,70,1
13,83,0,0,0,45,0
14,82,0,1,0,66,-1
15,82,0,0,0,81,0
16,82,0,0,0,69,0
17,83,0,0,1,57,1
18,83,0,0,0,67,0
19,83,0,0,0,75,0
20,83,0,0,0,75,0
21,83,0,0,0,71,0
22,83,0,0,0,71,0
23,83,0,0,0,73,0
24,83,0,0,0,75,0
25,83,0,0,0,71,0
26,82,0,1,0,72,-1
27,82,0,0,0,80,0
28,82,0,0,0,70,0
29,82,0,0,0,68,0
30,82,0,0,0,62,0
31,82,0,0,0,81,0
32,82,0,0,0,71,0
33,82,0,0,0,80,0
34,81,0,1,0,65,-1
35,81,0,0,0,79,0
36,81,0,0,0,71,0
37,82,0,0,1,61,1
38,82,0,0,0,69,0
39,83,0,0,1,65,1
40,83,0,0,0,69,0
41,83,0,0,0,82,0
42,84,0,0,1,72,1
43,84,0,0,0,71,0
44,84,0,0,0,59,0
45,84,0,0,0,56,0
46,84,0,0,0,83,0
47,84,0,0,0,59,0
48,84,0,0,0,48,0
49,85,0,0,1,61,1
50,85,0,0,0,74,0
51,85,0,0,0,81,0
52,85,0,0,0,76,0
53,86,0,0,1,82,1
54,86,0,0,0,70,0
55,86,0,0,0,84,0
56,86,0,0,0,69,0
57,86,0,0,0,63,0
58,86,0,0,0,85,0
59,86,0,0,0,67,0
60,86,0,0,0,84,0
61,86,0,0,0,73,0
62,86,0,0,0,84,0
63,87,0,0,1,70,1
64,87,0,0,0,58,0
65,87,0,0,0,84,0
66,87,0,0,0,76,0
67,89,0,0,2,85,2
68,89,0,0,0,71,0
69,89,0,0,0,62,0
70,89,0,0,0,87,0
71,89,0,0,0,81,0
72,89,0,0,0,65,0
73,89,0,0,0,85,0
74,90,0,0,1,73,1
75,90,0,0,0,73,0
76,90,0,0,0,57,0
77,89,0,1,0,68,-1
78,89,0,0,0,88,0
79,89,0,0,0,74,0
80,89,0,0,0,77,0
81,89,0,0,0,76,0
82,90,0,0,1,67,1
83,90,0,0,0,74,0
84,90,0,0,0,90,0
85,90,0,0,0,75,0
86,91,0,0,1,89,1
87,91,0,0,0,74,0
88,91,0,0,0,59,0
89,90,0,1,0,81,-1
90,90,0,1,1,85,0
91,91,0,0,1,77,1
92,91,0,0,0,86,0
93,91,0,0,0,73,0
94,91,0,0,0,69,0
95,91,0,0,0,87,0
96,91,0,0,0,79,0
97,91,0,0,0,62,0
98,91,0,0,0,86,0
99,90,0,1,0,74,-1
100,90,0,0,0,88,0
101,90,0,0,0,71,0
102,90,0,0,0,86,0
103,90,0,1,1,67,0
104,90,0,0,0,77,0
105,90,0,0,0,74,0
106,90,0,0,0,75,0
107,90,0,0,0,79,0
108,89,0,1,0,63,-1
109,89,0,0,0,70,0
110,89,0,0,0,85,0
111,89,0,0,0,75,0
112,89,0,0,0,62,0
113,89,0,0,0,89,0
114,87,0,2,0,71,-2
115,87,0,0,0,58,0
116,87,0,0,0,64,0
117,86,0,1,0,75,-1
118,87,0,0,1,85,1
119,87,0,0,0,77,0
120,87,0,0,0,86,0
121,87,0,0,0,73,0
122,87,0,0,0,81,0
123,87,0,0,0,74,0
124,87,0,0,0,76,0
125,86,0,1,0,71,-1
126,85,0,1,0,62,-1
127,85,0,0,0,57,0
128,84,0,1,0,83,-1
129,84,0,0,0,71,0
130,84,0,0,0,58,0
131,85,0,0,1,81,1
132,85,0,0,0,66,0
133,85,0,0,0,67,0
134,85,0,0,0,83,0
135,86,0,0,1,68,1
136,85,0,1,0,59,-1
137,85,0,0,0,80,0
138,85,0,0,0,72,0
139,85,0,0,0,79,0
140,85,0,0,0,72,0
141,86,0,0,1,55,1
142,86,0,0,0,78,0
143,86,0,0,0,81,0
144,87,0,0,1,71,1
145,86,0,1,0,57,-1
146,86,0,0,0,85,0
147,86,0,0,0,71,0
148,87,0,0,1,67,1
149,89,0,0,2,73,2
150,89,0,0,0,68,0
151,89,0,0,0,89,0
152,89,0,0,0,74,0
153,90,0,0,1,59,1
154,89,1,0,0,88,-1
155,89,0,0,0,73,0
156,89,0,0,0,85,0
157,89,0,0,0,74,0
158,89,0,1,1,88,0
159,89,0,0,0,81,0
160,89,0,0,0,57,0
161,88,0,1,0,87,-1
162,89,0,0,1,73,1
163,89,0,0,0,61,0
164,89,0,0,0,89,0
165,89,0,0,0,74,0
166,89,0,0,0,65,0
167,89,0,0,0,89,0
168,89,0,0,0,75,0
169,88,0,1,0,78,-1
170,89,0,0,1,76,1
171,89,0,0,0,63,0
172,89,0,0,0,64,0
173,89,0,0,0,89,0
174,89,0,0,0,73,0
175,88,0,1,0,84,-1
176,88,0,0,0,71,0
177,88,0,0,0,86,0
178,88,0,0,0,74,0
179,88,0,0,0,64,0
180,89,0,0,1,66,1
181,88,0,1,0,86,-1
182,89,0,0,1,73,1
183,89,0,0,0,53,0
184,89,0,0,0,76,0
185,89,0,0,0,73,0
186,89,0,0,0,75,0
187,90,0,0,1,86,1
188,90,0,0,0,73,0
189,90,0,0,0,76,0
190,89,1,0,0,61,-1
191,88,0,1,0,87,-1
192,88,0,0,0,69,0
193,89,0,0,1,63,1
194,89,0,0,0,67,0
195,89,0,0,0,82,0
196,89,0,0,0,89,0
197,89,0,0,0,71,0
198,88,1,0,0,51,-1
199,88,0,0,0,72,0
200,88,0,0,0,68,0
201,88,0,0,0,78,0
202,88,0,0,0,73,0
203,88,0,0,0,83,0
204,88,0,0,0,74,0
205,89,0,0,1,87,1
206,89,0,0,0,72,0
207,90,0,0,1,65,1
208,90,0,0,0,77,0
209,92,0,0,2,79,2
210,92,0,0,0,73,0
211,92,0,0,0,72,0
212,92,0,0,0,75,0
213,93,0,0,1,91,1
214,93,0,0,0,78,0
215,93,0,0,0,91,0
216,92,0,1,0,71,-1
217,92,0,0,0,53,0
218,92,0,0,0,80,0
219,92,0,0,0,89,0
220,92,0,0,0,69,0
221,92,0,0,0,73,0
222,91,0,1,0,78,-1
223,90,1,0,0,75,-1
224,90,0,0,0,77,0
225,90,0,0,0,65,0
226,90,0,0,0,66,0
227,90,0,0,0,88,0
228,90,0,0,0,73,0
229,90,0,0,0,86,0
230,92,0,0,2,68,2
231,92,0,0,0,77,0
232,92,0,0,0,61,0
233,92,0,0,0,65,0
234,92,0,0,0,90,0
235,92,0,0,0,83,0
236,92,0,0,0,67,0
237,92,0,0,0,72,0
238,92,0,0,0,90,0
239,93,0,0,1,71,1
240,93,0,0,0,91,0
241,93,0,0,0,75,0
242,93,0,0,0,65,0
243,93,0,0,0,67,0
244,93,0,0,0,89,0
245,93,0,0,0,77,0
246,93,0,0,0,68,0
247,93,0,0,0,76,0
248,93,0,0,0,90,0
249,93,0,0,0,73,0
250,93,0,0,0,60,0
251,93,0,0,0,71,0
252,93,0,0,0,90,0
253,93,0,1,1,72,0
254,93,0,0,0,86,0
255,92,0,1,0,76,-1
256,92,0,0,0,65,0
257,93,0,0,1,85,1
258,93,0,0,0,71,0
259,92,0,1,0,60,-1
260,92,0,0,0,87,0
261,92,0,0,0,77,0
262,92,0,0,0,88,0
263,92,0,0,0,79,0
264,92,0,0,0,56,0
265,92,0,0,0,89,0
266,92,0,1,1,74,0
267,93,0,0,1,63,1
268,94,0,0,1,91,1
269,94,0,0,0,75,0
270,94,0,0,0,71,0
271,94,0,0,0,93,0
272,94,0,0,0,75,0
273,95,0,0,1,90,1
274,95,0,0,0,72,0
275,95,0,0,0,92,0
276,95,0,0,0,76,0
277,95,0,0,0,65,0
278,95,0,0,0,94,0
279,95,0,0,0,75,0
280,95,0,0,0,91,0
281,95,0,0,0,77,0
282,95,0,0,0,81,0
283,95,0,0,0,80,0
284,95,0,0,0,72,0
285,95,0,0,0,68,0
286,94,0,2,1,85,-1
287,95,0,0,1,73,1
288,95,0,0,0,69,0
289,95,0,0,0,94,0
290,95,0,0,0,84,0
291,95,0,0,0,80,0
292,96,0,0,1,69,1
293,96,0,0,0,93,0
294,96,0,0,0,71,0
295,95,0,1,0,71,-1
296,95,0,1,1,92,0
297,95,0,0,0,78,0
298,95,0,0,0,65,0
299,95,0,0,0,90,0
300,95,0,0,0,79,0
301,95,0,0,0,69,0
302,96,0,0,1,84,1
303,96,0,0,0,79,0
304,96,0,0,0,93,0
305,96,0,0,0,81,0
306,98,0,0,2,94,2
307,99,0,0,1,90,1
308,99,0,0,0,63,0
309,99,0,0,0,98,0
310,100,0,0,1,81,1
311,100,0,0,0,72,0
312,100,0,0,0,95,0
313,101,0,0,1,82,1
314,101,0,1,1,82,0
315,102,0,0,1,81,1
316,102,0,0,0,72,0
317,102,0,0,0,97,0
318,102,0,0,0,78,0
319,102,0,0,0,66,0
320,102,0,0,0,75,0
321,102,0,0,0,87,0
322,102,0,0,0,100,0
323,102,0,0,0,80,0
324,102,0,0,0,88,0
325,103,0,0,1,68,1
326,103,0,0,0,100,0
327,102,0,1,0,83,-1
328,102,0,0,0,84,0
329,103,0,0,1,78,1
330,103,0,0,0,91,0
331,103,0,0,0,82,0
332,104,0,0,1,69,1
333,103,1,0,0,80,-1
334,103,0,0,0,90,0
335,104,0,0,1,100,1
336,104,0,0,0,86,0
337,104,0,0,0,65,0
338,104,0,0,0,101,0
339,104,0,0,0,75,0
340,104,0,0,0,73,0
341,104,0,0,0,86,0
342,106,0,0,2,83,2
343,106,0,0,0,104,0
344,106,0,0,0,80,0
345,106,0,0,0,77,0
346,106,0,0,0,89,0
347,105,0,1,0,95,-1
348,105,0,0,0,104,0
349,105,0,0,0,87,0
350,104,1,0,0,67,-1
351,104,0,0,0,86,0
352,104,0,0,0,101,0
353,103,0,1,0,86,-1
354,103,0,0,0,88,0
355,103,0,0,0,86,0
356,104,0,0,1,89,1
357,104,0,0,0,91,0
358,104,0,0,0,92,0
359,104,0,0,0,88,0
360,104,0,0,0,89,0
361,104,0,0,0,73,0
362,104,0,0,0,77,0
363,104,0,0,0,98,0
364,104,0,0,0,84,0
365,104,0,0,0,63,0
366,105,0,0,1,101,1
367,105,0,0,0,83,0
368,104,0,1,0,71,-1
369,104,0,0,0,98,0
370,104,0,0,0,91,0
371,104,0,0,0,82,0
372,103,0,1,0,77,-1
373,102,0,1,0,99,-1
374,102,0,0,0,84,0
375,102,0,1,1,74,0
376,103,0,0,1,98,1
377,103,0,0,0,77,0
378,103,0,0,0,74,0
379,103,0,0,0,76,0
380,103,0,0,0,90,0
381,103,0,0,0,87,0
382,103,0,0,0,85,0
383,103,0,0,0,91,0
384,103,0,0,0,100,0
385,103,0,0,0,82,0
386,103,0,0,0,99,0
387,102,0,1,0,75,-1
388,103,0,0,1,89,1
389,103,0,0,0,79,0
390,103,0,0,0,83,0
391,103,0,0,0,85,0
392,102,0,1,0,80,-1
393,101,1,0,0,74,-1
394,101,0,0,0,97,0
395,101,0,0,0,81,0
396,101,0,0,0,68,0
397,101,0,0,0,68,0
398,101,0,0,0,99,0
399,100,1,0,0,83,-1
400,100,0,0,0,97,0
401,100,0,0,0,82,0
402,100,0,0,0,98,0
403,101,0,0,1,79,1
404,101,0,0,0,100,0
405,102,0,0,1,79,1
406,102,0,0,0,68,0
407,102,1,0,1,97,0
408,102,0,0,0,83,0
409,102,0,0,0,81,0
410,102,0,0,0,87,0
411,102,0,0,0,84,0
412,102,0,0,0,88,0
413,102,0,0,0,84,0
414,102,0,0,0,85,0
415,102,0,0,0,97,0
416,102,0,0,0,85,0
417,103,0,0,1,100,1
418,103,0,0,0,85,0
419,103,0,0,0,99,0
420,103,0,0,0,82,0
421,103,0,0,0,101,0
422,103,0,0,0,80,0
423,104,0,0,1,79,1
424,104,0,0,0,73,0
425,104,0,0,0,102,0
426,104,0,0,0,80,0
427,103,0,1,0,70,-1
428,103,0,0,0,97,0
429,103,0,0,0,84,0
430,103,0,0,0,69,0
431,103,0,0,0,100,0
432,102,0,1,0,75,-1
433,102,0,0,0,72,0
434,103,0,0,1,94,1
435,103,0,0,0,92,0
436,103,0,0,0,99,0
437,103,0,0,0,87,0
438,104,0,0,1,89,1
439,104,0,0,0,85,0
440,105,0,0,1,76,1
441,106,0,0,1,74,1
442,106,0,0,0,93,0
443,105,1,0,0,79,-1
444,105,0,0,0,94,0
445,105,0,1,1,102,0
446,105,0,0,0,87,0
447,105,0,0,0,71,0
448,105,0,0,0,103,0
449,105,0,0,0,82,0
450,105,0,0,0,65,0
451,105,0,0,0,101,0
452,105,0,0,0,82,0
453,104,0,1,0,100,-1
454,104,0,0,0,86,0
455,104,0,0,0,75,0
456,104,0,0,0,100,0
457,104,0,0,0,86,0
458,105,0,0,1,75,1
459,105,0,0,0,89,0
460,105,0,1,1,98,0
461,104,0,1,0,84,-1
462,104,0,0,0,73,0
463,105,0,0,1,98,1
464,104,0,1,0,84,-1
465,103,1,0,0,71,-1
466,103,0,0,0,75,0
467,103,0,0,0,101,0
468,103,0,0,0,77,0
469,103,0,0,0,92,0
470,103,0,0,0,73,0
471,103,0,0,0,101,0
472,104,0,0,1,83,1
473,103,0,1,0,69,-1
474,103,0,0,0,72,0
475,103,0,0,0,99,0
476,103,0,0,0,85,0
477,103,0,0,0,101,0
478,102,1,0,0,81,-1
479,102,0,0,0,71,0
480,102,0,0,0,99,0
481,103,0,0,1,75,1
482,103,0,0,0,99,0
483,104,0,0,1,81,1
484,104,0,0,0,87,0
485,104,0,0,0,88,0
486,104,0,0,0,92,0
487,104,0,0,0,86,0
488,104,0,0,0,83,0
489,104,0,0,0,77,0
490,105,0,0,1,86,1
491,106,0,0,1,102,1
492,106,0,0,0,83,0
493,107,0,0,1,68,1
494,107,0,0,0,94,0
495,107,0,0,0,102,0
496,107,0,0,0,95,0
497,107,0,0,0,81,0
498,107,0,0,0,82,0
499,108,0,0,1,107,1
500,107,0,1,0,83,-1
501,107,0,0,0,97,0
502,106,0,1,0,89,-1
503,106,0,0,0,85,0
504,106,0,0,0,90,0
505,106,0,0,0,79,0
506,106,0,0,0,104,0
507,107,0,0,1,85,1
508,107,0,0,0,65,0
509,108,0,0,1,78,1
510,108,0,0,0,106,0
511,108,0,0,0,95,0
512,107,0,1,0,101,-1
513,107,0,0,0,95,0
514,107,0,0,0,90,0
515,107,0,0,0,71,0
516,107,0,0,0,77,0
517,107,0,0,0,91,0
518,107,0,0,0,105,0
519,108,0,0,1,81,1
520,107,0,1,0,69,-1
521,107,0,0,0,71,0
522,108,0,0,1,95,1
523,108,0,0,0,106,0
524,108,0,0,0,86,0
525,107,0,1,0,104,-1
526,107,0,0,0,86,0
527,108,0,0,1,102,1
528,108,0,0,0,79,0
529,109,0,0,1,90,1
530,109,0,0,0,70,0
531,109,0,0,0,103,0
532,110,0,0,1,92,1
533,110,0,0,0,91,0
534,110,0,0,0,94,0
535,109,0,1,0,82,-1
536,109,0,0,0,104,0
537,109,0,0,0,90,0
538,108,0,1,0,66,-1
539,108,0,0,0,107,0
540,109,0,1,2,83,1
541,109,0,0,0,73,0
542,109,0,0,0,75,0
543,109,0,0,0,97,0
544,110,0,0,1,104,1
545,110,0,0,0,94,0
546,110,0,0,0,79,0
547,110,0,0,0,108,0
548,111,0,0,1,86,1
549,111,0,0,0,81,0
550,111,0,0,0,109,0
551,111,0,0,0,90,0
552,111,0,0,0,63,0
553,111,0,0,0,79,0
554,112,0,0,1,89,1
555,111,0,1,0,106,-1
556,111,1,0,1,89,0
557,111,0,0,0,72,0
558,111,0,0,0,110,0
559,111,0,0,0,90,0
560,111,0,0,0,78,0
561,109,0,2,0,106,-2
562,109,0,0,0,86,0
563,109,0,0,0,107,0
564,109,0,0,0,85,0
565,109,0,0,0,73,0
566,109,0,0,0,93,0
567,109,0,0,0,91,0
568,109,0,0,0,89,0
569,109,0,0,0,96,0
570,109,0,0,0,89,0
571,109,0,0,0,107,0
572,109,0,0,0,89,0
573,110,0,0,1,74,1
574,111,0,0,1,108,1
575,111,0,0,0,93,0
576,111,0,0,0,78,0
577,111,0,0,0,77,0
578,111,0,0,0,96,0
579,110,0,1,0,89,-1
580,109,1,0,0,94,-1
581,109,0,0,0,104,0
582,109,0,0,0,93,0
583,108,0,1,0,79,-1
584,108,0,0,0,82,0
585,108,0,0,0,87,0
586,108,0,0,0,92,0
587,108,0,0,0,88,0
588,109,0,0,1,96,1
589,109,0,0,0,92,0
590,109,0,1,1,70,0
591,109,0,0,0,103,0
592,109,0,0,0,85,0
593,109,0,0,0,91,0
594,108,0,1,0,92,-1
595,108,0,0,0,88,0
596,109,0,0,1,92,1
597,109,0,0,0,74,0
598,109,0,0,0,102,0
599,109,0,0,0,93,0
600,109,0,0,0,81,0
601,110,0,0,1,68,1
602,110,0,0,0,75,0
603,111,0,1,2,103,1
604,111,0,0,0,94,0
605,111,0,0,0,90,0
606,111,0,0,0,78,0
607,111,0,0,0,107,0
608,111,0,0,0,91,0
609,110,0,1,0,98,-1
