,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,10,0,0,0,6,0
1,10,0,0,0,10,0
2,10,0,0,0,7,0
3,10,0,0,0,8,0
4,10,0,0,0,9,0
5,10,0,0,0,10,0
6,10,0,0,0,9,0
7,10,0,0,0,10,0
8,10,0,0,0,9,0
9,10,0,0,0,10,0
10,10,0,0,0,8,0
11,10,0,0,0,10,0
12,10,0,0,0,7,0
13,10,0,0,0,10,0
14,10,0,0,0,10,0
15,10,0,0,0,10,0
16,10,0,0,0,9,0
17,10,0,0,0,9,0
18,9,0,1,0,9,-1
19,9,0,0,0,6,0
20,9,0,0,0,7,0
21,9,0,0,0,8,0
22,9,0,0,0,9,0
23,9,0,0,0,7,0
24,9,0,0,0,8,0
25,9,0,0,0,5,0
26,9,0,0,0,9,0
27,9,0,0,0,5,0
28,9,0,0,0,9,0
29,9,0,0,0,9,0
30,9,0,0,0,9,0
31,9,0,0,0,6,0
32,9,0,0,0,6,0
33,9,0,0,0,9,0
34,9,0,0,0,6,0
35,9,0,0,0,8,0
36,9,0,0,0,7,0
37,9,0,0,0,9,0
38,9,0,0,0,8,0
39,9,0,0,0,9,0
40,9,0,0,0,7,0
41,9,0,0,0,9,0
42,9,0,0,0,8,0
43,9,0,0,0,9,0
44,9,0,0,0,9,0
45,9,0,0,0,6,0
46,9,0,0,0,8,0
47,9,0,0,0,9,0
48,9,0,0,0,9,0
49,9,0,0,0,9,0
50,9,0,0,0,8,0
51,9,0,0,0,7,0
52,9,0,0,0,9,0
53,9,0,0,0,7,0
54,9,0,0,0,8,0
55,9,0,0,0,9,0
56,9,0,0,0,8,0
57,9,0,0,0,6,0
58,9,0,0,0,9,0
59,9,0,0,0,7,0
60,9,0,0,0,6,0
61,9,0,0,0,9,0
62,9,0,0,0,9,0
63,9,0,0,0,8,0
64,9,0,0,0,9,0
65,9,0,0,0,9,0
66,9,0,0,0,9,0
67,9,0,0,0,9,0
68,9,0,0,0,9,0
69,9,0,0,0,9,0
70,9,0,0,0,9,0
71,9,0,0,0,6,0
72,9,0,0,0,7,0
73,9,0,0,0,8,0
74,9,0,0,0,8,0
75,9,0,0,0,8,0
76,9,0,0,0,9,0
77,9,0,0,0,8,0
78,9,0,0,0,7,0
79,9,0,0,0,9,0
80,9,0,0,0,8,0
81,9,0,0,0,8,0
82,9,0,0,0,9,0
83,9,0,0,0,8,0
84,9,0,0,0,6,0
85,9,0,0,0,8,0
86,9,0,0,0,9,0
87,9,0,0,0,6,0
88,9,0,0,0,8,0
89,9,0,0,0,8,0
90,9,0,0,0,9,0
91,10,0,0,1,7,1
92,10,0,0,0,10,0
93,10,0,0,0,9,0
94,10,0,0,0,10,0
95,10,0,0,0,10,0
96,10,0,0,0,4,0
97,10,0,0,0,10,0
98,10,0,0,0,8,0
99,10,0,0,0,8,0
100,10,0,0,0,10,0
101,9,1,0,0,9,-1
102,9,0,0,0,9,0
103,9,0,0,0,6,0
104,9,0,0,0,9,0
105,9,0,0,0,8,0
106,9,0,0,0,9,0
107,9,0,0,0,9,0
108,9,0,0,0,7,0
109,9,0,0,0,9,0
110,9,0,0,0,9,0
111,9,0,0,0,8,0
112,9,0,0,0,9,0
113,9,0,0,0,9,0
114,9,0,0,0,9,0
115,9,0,0,0,7,0
116,9,0,0,0,9,0
117,9,0,0,0,8,0
118,9,0,0,0,9,0
119,9,0,0,0,9,0
120,9,0,0,0,9,0
121,9,0,0,0,8,0
122,9,0,0,0,7,0
123,9,0,0,0,9,0
124,9,0,0,0,8,0
125,9,0,0,0,6,0
126,9,0,0,0,7,0
127,9,0,0,0,9,0
128,9,0,0,0,9,0
129,9,0,0,0,7,0
130,9,0,0,0,9,0
131,9,0,0,0,9,0
132,9,0,0,0,9,0
133,9,0,0,0,9,0
134,9,0,0,0,5,0
135,9,0,0,0,8,0
136,9,0,0,0,9,0
137,9,0,0,0,7,0
138,9,0,0,0,9,0
139,9,0,0,0,7,0
140,9,0,0,0,9,0
141,9,0,0,0,5,0
142,9,0,0,0,9,0
143,9,0,0,0,9,0
144,9,0,0,0,6,0
145,9,0,0,0,6,0
146,9,0,0,0,9,0
147,9,0,0,0,9,0
148,9,0,0,0,9,0
149,9,0,0,0,8,0
150,9,0,0,0,6,0
151,9,0,0,0,8,0
152,9,0,0,0,7,0
153,9,0,0,0,9,0
154,9,0,0,0,8,0
155,9,0,0,0,9,0
156,9,0,0,0,9,0
157,9,0,0,0,7,0
158,9,0,0,0,6,0
159,9,0,0,0,9,0
160,9,0,0,0,8,0
161,9,0,0,0,9,0
162,10,0,0,1,9,1
163,10,0,0,0,10,0
164,10,0,0,0,7,0
165,10,0,0,0,10,0
166,10,0,0,0,10,0
167,10,0,0,0,8,0
168,10,0,0,0,8,0
169,10,0,0,0,9,0
170,11,0,0,1,10,1
171,11,0,0,0,8,0
172,11,0,0,0,11,0
173,11,0,0,0,9,0
174,11,0,0,0,7,0
175,11,0,0,0,11,0
176,11,0,0,0,10,0
177,11,0,0,0,10,0
178,11,0,0,0,10,0
179,11,0,0,0,9,0
180,11,0,0,0,11,0
181,11,0,0,0,10,0
182,11,0,0,0,10,0
183,11,0,0,0,11,0
184,11,0,0,0,9,0
185,11,0,0,0,9,0
186,11,0,0,0,10,0
187,11,0,0,0,11,0
188,11,0,0,0,11,0
189,11,0,0,0,8,0
190,11,0,0,0,11,0
191,11,0,0,0,9,0
192,11,0,0,0,9,0
193,11,0,0,0,11,0
194,11,0,0,0,9,0
195,11,0,0,0,11,0
196,11,0,0,0,10,0
197,11,0,0,0,11,0
198,11,0,0,0,9,0
199,11,0,0,0,11,0
200,11,0,0,0,7,0
201,11,0,0,0,10,0
202,11,0,0,0,9,0
203,11,0,0,0,8,0
204,11,0,0,0,10,0
205,11,0,0,0,11,0
206,11,0,0,0,9,0
207,11,0,0,0,11,0
208,11,0,0,0,9,0
209,11,0,0,0,9,0
210,11,0,0,0,9,0
211,11,0,0,0,9,0
212,11,0,0,0,11,0
213,11,0,0,0,10,0
214,11,0,0,0,10,0
215,11,0,0,0,11,0
216,11,0,0,0,7,0
217,11,0,0,0,7,0
218,11,0,0,0,11,0
219,11,0,0,0,9,0
220,11,0,0,0,11,0
221,11,0,0,0,10,0
222,11,0,0,0,10,0
223,11,0,0,0,10,0
224,11,0,0,0,10,0
225,11,0,0,0,11,0
226,11,0,0,0,8,0
227,11,0,0,0,11,0
228,11,0,0,0,11,0
229,11,0,0,0,8,0
230,11,0,0,0,9,0
231,11,0,0,0,11,0
232,11,0,0,0,8,0
233,11,0,0,0,11,0
234,11,0,0,0,7,0
235,11,0,0,0,10,0
236,11,0,0,0,9,0
237,11,0,0,0,9,0
238,11,0,0,0,9,0
239,11,0,0,0,11,0
240,11,0,0,0,11,0
241,11,0,0,0,8,0
242,11,0,0,0,11,0
243,11,0,0,0,10,0
244,11,0,0,0,10,0
245,11,0,0,0,11,0
246,11,0,0,0,10,0
247,11,0,0,0,8,0
248,11,0,0,0,9,0
249,11,0,0,0,11,0
250,11,0,0,0,10,0
251,11,0,0,0,11,0
252,11,0,0,0,10,0
253,11,0,0,0,11,0
254,11,0,0,0,9,0
255,11,0,0,0,11,0
256,11,0,0,0,9,0
257,11,0,0,0,11,0
258,11,0,0,0,10,0
259,11,0,0,0,8,0
260,11,0,0,0,10,0
261,11,0,0,0,8,0
262,11,0,0,0,11,0
263,11,0,0,0,10,0
264,11,0,0,0,11,0
265,11,0,0,0,11,0
266,11,0,0,0,11,0
267,11,0,0,0,7,0
268,11,0,0,0,10,0
269,11,0,0,0,11,0
270,11,0,0,0,8,0
271,11,0,0,0,11,0
272,11,0,0,0,10,0
273,10,1,0,0,9,-1
274,10,0,0,0,9,0
275,10,0,0,0,6,0
276,10,0,0,0,9,0
277,10,0,0,0,9,0
278,10,0,0,0,10,0
279,11,0,0,1,8,1
280,11,0,0,0,10,0
281,11,0,0,0,9,0
282,11,0,0,0,11,0
283,10,1,0,0,8,-1
284,10,0,0,0,7,0
285,10,0,0,0,10,0
286,10,0,0,0,10,0
287,10,0,0,0,9,0
