,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,10,0,0,0,10,0
1,10,0,0,0,10,0
2,10,0,0,0,8,0
3,10,0,0,0,9,0
4,10,0,0,0,7,0
5,10,0,0,0,10,0
6,10,0,0,0,8,0
7,10,0,0,0,8,0
8,10,0,0,0,8,0
9,10,0,0,0,9,0
10,10,0,0,0,8,0
11,10,0,0,0,10,0
12,10,0,0,0,8,0
13,10,0,0,0,10,0
14,10,0,0,0,6,0
15,10,0,0,0,8,0
16,10,0,0,0,7,0
17,10,0,0,0,10,0
18,10,0,0,0,9,0
19,10,0,0,0,9,0
20,10,0,0,0,9,0
21,10,0,0,0,10,0
22,10,0,0,0,9,0
23,10,0,0,0,8,0
24,10,0,0,0,10,0
25,10,0,0,0,7,0
26,10,0,0,0,10,0
27,10,0,0,0,7,0
28,10,0,0,0,7,0
29,10,0,0,0,10,0
30,10,0,0,0,9,0
31,10,0,0,0,8,0
32,10,0,0,0,8,0
33,10,0,0,0,9,0
34,11,0,0,1,9,1
35,11,0,0,0,11,0
36,11,0,0,0,10,0
37,11,0,0,0,10,0
38,11,0,0,0,9,0
39,11,0,0,0,8,0
40,11,0,0,0,11,0
41,11,0,0,0,11,0
42,11,0,0,0,7,0
43,11,0,0,0,11,0
44,11,0,0,0,11,0
45,11,0,0,0,9,0
46,11,0,0,0,10,0
47,11,0,0,0,11,0
48,12,0,0,1,10,1
49,12,0,0,0,11,0
50,12,0,0,0,10,0
51,12,0,0,0,12,0
52,12,0,0,0,11,0
53,12,0,0,0,10,0
54,12,0,0,0,10,0
55,12,0,0,0,10,0
56,12,0,0,0,8,0
57,12,0,0,0,12,0
58,12,0,0,0,10,0
59,12,0,0,0,11,0
60,12,0,0,0,10,0
61,12,0,0,0,12,0
62,12,0,0,0,10,0
63,12,0,0,0,11,0
64,12,0,0,0,11,0
65,12,0,0,0,12,0
66,12,0,0,0,12,0
67,12,0,0,0,12,0
68,12,0,0,0,8,0
69,12,0,0,0,12,0
70,12,0,0,0,10,0
71,12,0,0,0,12,0
72,12,0,0,0,11,0
73,12,0,0,0,8,0
74,12,0,0,0,12,0
75,12,0,0,0,11,0
76,12,0,0,0,8,0
77,12,0,0,0,10,0
78,12,0,0,0,12,0
79,12,0,0,0,12,0
80,13,0,0,1,8,1
81,13,0,0,0,10,0
82,13,0,0,0,13,0
83,13,0,0,0,11,0
84,13,0,0,0,12,0
85,13,0,0,0,11,0
86,13,0,0,0,13,0
87,13,0,0,0,11,0
88,13,0,0,0,13,0
89,13,0,0,0,12,0
90,13,0,0,0,11,0
91,13,0,0,0,10,0
92,13,0,0,0,13,0
93,13,0,0,0,10,0
94,13,0,0,0,13,0
95,13,0,0,0,10,0
96,13,0,0,0,13,0
97,13,0,0,0,12,0
98,13,0,0,0,8,0
99,13,0,0,0,13,0
100,13,0,0,0,11,0
101,13,0,0,0,10,0
102,13,0,0,0,12,0
103,13,0,0,0,13,0
104,13,0,0,0,12,0
105,13,0,0,0,10,0
106,13,0,0,0,13,0
107,13,0,0,0,13,0
108,13,0,0,0,8,0
109,13,0,0,0,13,0
110,13,0,0,0,11,0
111,13,0,0,0,13,0
112,13,0,0,0,12,0
113,13,0,0,0,10,0
114,13,0,0,0,13,0
115,13,0,0,0,10,0
116,14,0,0,1,13,1
117,14,0,0,0,14,0
118,14,0,0,0,14,0
119,14,0,0,0,13,0
120,14,0,0,0,13,0
121,15,0,0,1,11,1
122,15,0,0,0,13,0
123,15,0,0,0,13,0
124,14,0,1,0,12,-1
125,14,0,0,0,14,0
126,14,0,0,0,11,0
127,14,0,0,0,12,0
128,13,0,1,0,10,-1
129,14,0,0,1,13,1
130,14,0,0,0,11,0
131,14,0,0,0,14,0
132,14,0,0,0,12,0
133,14,0,0,0,14,0
134,14,0,0,0,13,0
135,14,0,0,0,9,0
136,14,0,0,0,14,0
137,14,0,0,0,14,0
138,14,0,0,0,13,0
139,14,0,0,0,12,0
140,14,0,0,0,10,0
141,14,0,0,0,9,0
142,14,0,0,0,14,0
143,14,0,0,0,11,0
144,14,0,0,0,14,0
145,14,0,0,0,13,0
146,14,0,0,0,14,0
147,14,0,0,0,11,0
148,14,0,0,0,14,0
149,14,0,0,0,11,0
150,14,0,0,0,10,0
151,14,0,0,0,14,0
152,14,0,0,0,13,0
153,14,0,0,0,12,0
154,14,0,0,0,13,0
155,14,0,0,0,12,0
156,14,0,0,0,11,0
157,14,0,0,0,14,0
158,14,0,0,0,13,0
159,14,0,0,0,14,0
160,14,0,0,0,9,0
161,14,0,0,0,14,0
162,14,0,0,0,12,0
163,14,0,0,0,14,0
164,14,0,0,0,12,0
165,14,0,0,0,14,0
166,14,0,0,0,12,0
167,14,0,0,0,10,0
168,14,0,0,0,14,0
169,14,0,0,0,11,0
170,14,0,0,0,10,0
171,14,0,0,0,13,0
172,14,0,0,0,14,0
173,14,0,0,0,12,0
174,14,0,0,0,14,0
175,14,0,0,0,14,0
176,14,0,0,0,12,0
177,14,0,0,0,14,0
178,14,0,0,0,10,0
179,14,0,0,0,14,0
180,14,0,0,0,12,0
181,14,0,0,0,8,0
182,14,0,0,0,14,0
183,14,0,0,0,10,0
184,14,0,0,0,14,0
185,14,0,0,0,14,0
186,14,0,0,0,11,0
187,14,0,0,0,13,0
188,14,0,0,0,11,0
189,14,0,0,0,14,0
190,14,0,0,0,13,0
191,14,0,0,0,14,0
192,14,0,0,0,13,0
193,14,0,0,0,10,0
194,14,0,0,0,14,0
195,14,0,0,0,13,0
196,14,0,0,0,13,0
197,14,0,0,0,14,0
198,14,0,0,0,13,0
199,14,0,0,0,11,0
200,14,0,0,0,13,0
201,14,0,0,0,14,0
202,14,0,0,0,14,0
203,14,0,0,0,14,0
204,14,0,0,0,14,0
205,14,0,0,0,13,0
206,14,0,0,0,10,0
207,14,0,0,0,13,0
208,14,0,0,0,11,0
209,14,0,0,0,13,0
210,14,0,0,0,11,0
211,14,0,0,0,12,0
212,14,0,0,0,13,0
213,14,0,0,0,14,0
214,14,0,0,0,14,0
215,14,0,0,0,11,0
216,14,0,0,0,11,0
217,14,0,0,0,13,0
218,14,0,0,0,12,0
219,13,1,0,0,13,-1
220,13,0,0,0,12,0
221,13,0,0,0,13,0
222,13,0,0,0,11,0
223,13,0,0,0,12,0
224,13,0,0,0,9,0
225,13,0,0,0,13,0
226,13,0,0,0,11,0
227,13,0,0,0,10,0
228,13,0,0,0,13,0
229,13,0,0,0,11,0
230,13,0,0,0,10,0
231,13,0,0,0,13,0
232,13,0,0,0,10,0
233,13,0,0,0,12,0
234,14,0,0,1,13,1
235,14,0,0,0,12,0
236,14,0,0,0,11,0
237,14,0,0,0,14,0
238,14,0,0,0,12,0
239,14,0,0,0,11,0
240,14,0,0,0,14,0
241,14,0,0,0,12,0
242,14,0,0,0,10,0
243,14,0,0,0,14,0
244,14,0,0,0,14,0
245,14,0,0,0,12,0
246,14,0,0,0,13,0
247,14,0,0,0,14,0
248,14,0,0,0,12,0
249,14,0,0,0,11,0
250,14,0,0,0,11,0
251,14,0,0,0,13,0
252,14,0,0,0,11,0
253,14,0,0,0,13,0
254,14,0,0,0,13,0
255,14,0,0,0,14,0
256,14,0,0,0,14,0
257,14,0,0,0,14,0
258,14,0,0,0,14,0
259,14,0,0,0,9,0
260,14,0,0,0,14,0
261,14,0,0,0,11,0
262,14,0,0,0,12,0
263,13,0,1,0,10,-1
264,13,0,0,0,12,0
265,13,0,0,0,12,0
266,13,0,0,0,12,0
267,13,0,0,0,8,0
268,13,0,0,0,10,0
269,13,0,0,0,13,0
270,13,0,0,0,12,0
271,13,0,0,0,11,0
272,13,0,0,0,13,0
273,13,0,0,0,13,0
274,13,0,0,0,12,0
275,13,0,0,0,10,0
276,13,0,0,0,13,0
277,13,0,0,0,10,0
278,13,0,0,0,10,0
279,13,0,0,0,12,0
280,13,0,0,0,13,0
281,13,0,0,0,8,0
282,13,0,0,0,12,0
283,13,0,0,0,10,0
284,13,0,0,0,9,0
285,13,0,0,0,12,0
286,13,0,0,0,11,0
287,13,0,0,0,12,0
288,13,0,0,0,13,0
289,13,0,0,0,11,0
290,13,0,0,0,13,0
291,13,0,0,0,11,0
292,13,0,0,0,10,0
293,13,0,0,0,13,0
294,13,0,0,0,13,0
295,13,0,0,0,13,0
296,13,0,0,0,11,0
297,13,0,0,0,13,0
298,13,0,0,0,11,0
299,13,0,0,0,13,0
300,13,0,0,0,11,0
301,13,0,0,0,8,0
302,13,0,0,0,13,0
303,13,0,0,0,11,0
304,13,0,0,0,13,0
305,13,0,0,0,12,0
306,13,0,0,0,13,0
307,13,0,0,0,12,0
308,13,0,0,0,13,0
309,12,0,1,0,9,-1
310,12,0,0,0,12,0
311,12,0,0,0,12,0
312,12,0,0,0,11,0
313,12,0,0,0,12,0
314,12,0,0,0,10,0
315,12,0,0,0,12,0
316,12,0,0,0,12,0
317,12,0,0,0,8,0
318,12,0,0,0,12,0
319,12,0,0,0,12,0
320,12,0,0,0,10,0
321,12,0,0,0,12,0
322,12,0,0,0,12,0
323,12,0,0,0,12,0
324,12,0,0,0,11,0
325,12,0,0,0,11,0
326,12,0,0,0,12,0
327,12,0,0,0,12,0
328,12,0,0,0,7,0
329,12,0,0,0,12,0
330,12,0,0,0,10,0
331,12,0,0,0,12,0
332,12,0,0,0,11,0
333,12,0,0,0,11,0
334,12,0,0,0,11,0
335,12,0,0,0,10,0
336,12,0,0,0,9,0
337,13,0,0,1,11,1
338,13,0,0,0,13,0
339,13,0,0,0,9,0
340,13,0,0,0,9,0
341,13,0,0,0,9,0
342,13,0,0,0,13,0
343,13,0,0,0,8,0
344,13,0,0,0,10,0
345,13,0,0,0,13,0
346,13,0,0,0,10,0
347,12,1,0,0,12,-1
348,12,0,0,0,10,0
349,12,0,0,0,12,0
350,12,0,0,0,8,0
351,12,0,0,0,12,0
352,12,0,0,0,9,0
353,12,0,0,0,12,0
354,12,0,0,0,12,0
355,12,0,0,0,10,0
356,12,0,0,0,12,0
357,12,0,0,0,9,0
358,12,0,0,0,11,0
359,12,0,0,0,12,0
360,12,0,0,0,12,0
361,12,0,0,0,8,0
362,12,0,0,0,12,0
363,12,0,0,0,8,0
364,12,0,0,0,12,0
365,12,0,0,0,11,0
366,12,0,0,0,12,0
367,12,0,0,0,10,0
368,12,0,0,0,9,0
369,12,0,0,0,12,0
370,12,0,0,0,9,0
371,12,0,0,0,12,0
372,12,0,0,0,11,0
373,12,0,0,0,10,0
374,12,0,0,0,12,0
375,12,0,0,0,10,0
376,12,0,0,0,7,0
377,12,0,0,0,12,0
378,12,0,0,0,10,0
379,12,0,0,0,10,0
380,12,0,0,0,11,0
381,12,0,0,0,10,0
382,12,0,0,0,9,0
383,12,0,0,0,12,0
384,12,0,0,0,12,0
385,12,0,0,0,12,0
386,12,0,0,0,10,0
387,12,0,0,0,10,0
388,12,0,0,0,12,0
389,12,0,0,0,7,0
390,12,0,0,0,12,0
391,12,0,0,0,10,0
