,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,82,0,1,0,43,-1
1,82,0,0,0,80,0
2,82,0,0,0,71,0
3,82,0,0,0,66,0
4,82,0,0,0,64,0
5,82,0,0,0,67,0
6,83,0,0,1,56,1
7,83,0,0,0,82,0
8,83,0,0,0,71,0
9,82,0,1,0,56,-1
10,81,1,0,0,64,-1
11,82,0,0,1,78,1
12,82,0,0,0,69,0
13,82,0,0,0,66,0
14,81,1,0,0,58,-1
15,81,0,0,0,81,0
16,81,0,0,0,65,0
17,81,0,0,0,51,0
18,82,0,0,1,78,1
19,82,0,0,0,64,0
20,82,0,0,0,63,0
21,81,1,0,0,76,-1
22,81,0,0,0,60,0
23,81,0,0,0,49,0
24,81,0,0,0,78,0
25,81,1,0,1,65,0
26,81,0,0,0,58,0
27,81,0,0,0,67,0
28,81,0,0,0,69,0
29,81,0,0,0,79,0
30,81,0,0,0,61,0
31,81,0,0,0,57,0
32,81,0,0,0,78,0
33,81,0,0,0,61,0
34,81,0,0,0,61,0
35,81,0,0,0,72,0
36,83,0,0,2,65,2
37,83,0,0,0,58,0
38,83,0,0,0,78,0
39,84,0,0,1,65,1
40,84,0,0,0,80,0
41,85,0,0,1,63,1
42,85,0,0,0,80,0
43,85,0,0,0,66,0
44,85,0,0,0,68,0
45,85,0,0,0,55,0
46,84,0,1,0,69,-1
47,84,0,0,0,73,0
48,84,0,0,0,68,0
49,84,0,0,0,82,0
50,84,0,0,0,67,0
51,85,0,0,1,83,1
52,85,0,0,0,69,0
53,85,0,0,0,55,0
54,85,0,0,0,83,0
55,85,0,0,0,67,0
56,86,0,0,1,56,1
57,86,0,0,0,84,0
58,86,0,0,0,71,0
59,86,0,0,0,85,0
60,86,0,0,0,69,0
61,87,0,0,1,54,1
62,87,0,0,0,85,0
63,88,0,0,1,75,1
64,88,0,0,0,55,0
65,88,0,0,0,88,0
66,88,0,0,0,74,0
67,88,0,0,0,56,0
68,89,0,0,1,61,1
69,89,0,0,0,85,0
70,89,0,0,0,82,0
71,89,0,0,0,62,0
72,89,0,0,0,83,0
73,88,1,0,0,64,-1
74,88,0,0,0,80,0
75,88,0,0,0,70,0
76,88,0,0,0,86,0
77,88,0,0,0,73,0
78,87,1,0,0,86,-1
79,87,0,0,0,79,0
80,87,0,0,0,51,0
81,87,0,0,0,80,0
82,89,0,0,2,64,2
83,89,0,0,0,83,0
84,90,0,0,1,73,1
85,90,0,0,0,69,0
86,90,0,0,0,89,0
87,90,0,0,0,73,0
88,90,0,0,0,63,0
89,90,0,0,0,89,0
90,90,0,0,0,76,0
91,90,0,0,0,67,0
92,90,0,0,0,83,0
93,90,0,0,0,85,0
94,90,0,0,0,63,0
95,91,0,0,1,88,1
96,91,0,0,0,75,0
97,92,0,0,1,90,1
98,93,0,0,1,80,1
99,93,0,0,0,73,0
100,93,0,0,0,68,0
101,92,0,1,0,87,-1
102,92,0,0,0,79,0
103,92,0,0,0,64,0
104,93,0,0,1,90,1
105,93,0,0,0,82,0
106,93,0,0,0,67,0
107,93,1,0,1,66,0
108,93,0,0,0,90,0
109,92,0,1,0,77,-1
110,92,0,0,0,65,0
111,92,0,0,0,91,0
112,92,0,0,0,77,0
113,92,0,0,0,54,0
114,92,0,0,0,75,0
115,91,1,0,0,76,-1
116,91,0,0,0,89,0
117,91,0,0,0,73,0
118,91,0,0,0,78,0
119,91,0,0,0,77,0
120,91,0,0,0,63,0
121,92,0,0,1,66,1
122,92,0,0,0,79,0
123,93,0,0,1,92,1
124,93,0,0,0,74,0
125,93,0,0,0,64,0
126,93,0,0,0,84,0
127,93,0,0,0,88,0
128,93,0,0,0,83,0
129,94,0,0,1,63,1
130,94,0,0,0,62,0
131,94,0,0,0,83,0
132,94,0,0,0,93,0
133,93,0,1,0,77,-1
134,93,0,0,0,83,0
135,95,0,0,2,77,2
136,94,0,1,0,74,-1
137,94,0,0,0,75,0
138,92,1,1,0,60,-2
139,93,0,0,1,88,1
140,93,0,0,0,78,0
141,93,0,0,0,70,0
142,92,0,1,0,67,-1
143,93,0,0,1,90,1
144,93,0,0,0,75,0
145,93,0,0,0,62,0
146,94,0,0,1,90,1
147,95,0,0,1,76,1
148,95,0,0,0,65,0
149,95,0,1,1,92,0
150,95,0,0,0,81,0
151,94,0,1,0,75,-1
152,94,0,0,0,65,0
153,94,0,0,0,64,0
154,94,0,0,0,86,0
155,94,0,0,0,93,0
156,94,0,0,0,76,0
157,94,0,0,0,62,0
158,96,0,0,2,92,2
159,96,0,1,1,75,0
160,96,0,0,0,94,0
161,96,0,0,0,84,0
162,96,0,0,0,92,0
163,97,0,0,1,75,1
164,97,0,0,0,82,0
165,97,0,0,0,69,0
166,98,0,0,1,70,1
167,98,0,0,0,94,0
168,99,0,0,1,79,1
169,99,0,0,0,70,0
170,99,0,0,0,71,0
171,99,0,0,0,96,0
172,99,0,0,0,82,0
173,99,0,0,0,79,0
174,99,0,0,0,67,0
175,99,0,0,0,94,0
176,99,0,0,0,87,0
177,99,0,0,0,68,0
178,99,0,0,0,71,0
179,99,0,0,0,86,0
180,98,0,1,0,84,-1
