,kyon_nums,eaten_kyons,dead_kyons,born_kyons,eaten_grasses,increase
0,83,0,0,0,80,0
1,83,0,0,0,65,0
2,82,0,1,0,68,-1
3,82,0,1,1,58,0
4,82,0,0,0,63,0
5,81,0,1,0,81,-1
6,81,0,0,0,72,0
7,81,0,0,0,54,0
8,81,0,0,0,61,0
9,81,0,0,0,64,0
10,81,0,0,0,79,0
11,81,0,0,0,64,0
12,81,0,0,0,56,0
13,81,0,0,0,62,0
14,81,0,0,0,79,0
15,81,0,0,0,67,0
16,81,0,0,0,59,0
17,81,0,0,0,80,0
18,81,0,0,0,72,0
19,81,0,0,0,70,0
20,81,0,0,0,56,0
21,81,0,0,0,80,0
22,81,0,0,0,64,0
23,81,0,0,0,52,0
24,81,0,0,0,59,0
25,81,0,0,0,81,0
26,81,0,0,0,68,0
27,82,0,0,1,60,1
28,81,0,1,0,79,-1
29,82,0,0,1,69,1
30,82,0,0,0,67,0
31,82,0,0,0,71,0
32,82,0,0,0,72,0
33,82,0,0,0,69,0
34,81,0,1,0,70,-1
35,81,0,0,0,64,0
36,81,0,0,0,80,0
37,82,0,0,1,67,1
38,82,0,0,0,80,0
39,84,0,0,2,73,2
40,84,0,0,0,73,0
41,84,0,0,0,60,0
42,84,0,0,0,83,0
43,84,0,0,0,69,0
44,84,0,0,0,51,0
45,84,0,0,0,66,0
46,85,0,0,1,82,1
47,85,0,0,0,65,0
48,85,0,0,0,77,0
49,85,0,0,0,79,0
50,85,0,0,0,71,0
51,85,0,0,0,55,0
52,84,0,1,0,81,-1
53,84,0,0,0,71,0
54,84,0,0,0,65,0
55,84,0,0,0,80,0
56,84,0,0,0,69,0
57,84,0,0,0,59,0
58,84,0,0,0,75,0
59,85,0,0,1,84,1
60,85,0,0,0,71,0
61,85,0,0,0,52,0
62,85,0,0,0,80,0
63,85,0,0,0,64,0
64,85,0,0,0,77,0
65,85,0,0,0,66,0
66,85,0,0,0,61,0
67,85,0,0,0,81,0
68,84,0,1,0,70,-1
69,86,0,0,2,54,2
70,86,0,0,0,62,0
71,85,0,1,0,72,-1
72,86,0,0,1,82,1
73,87,0,0,1,69,1
74,87,0,0,0,71,0
75,88,0,0,1,53,1
76,89,0,0,1,68,1
77,89,0,0,0,86,0
78,89,0,0,0,78,0
79,90,0,0,1,61,1
80,90,0,0,0,76,0
81,90,0,0,0,80,0
82,90,0,0,0,80,0
83,90,0,0,0,76,0
84,92,0,0,2,89,2
85,93,0,0,1,79,1
86,93,0,0,0,65,0
87,93,0,0,0,67,0
88,93,0,0,0,75,0
89,93,0,0,0,90,0
90,93,0,0,0,78,0
91,93,0,0,0,91,0
92,92,0,1,0,74,-1
93,93,0,0,1,58,1
94,94,0,0,1,80,1
95,94,0,0,0,78,0
96,94,0,0,0,82,0
97,94,0,0,0,80,0
98,94,0,0,0,76,0
99,94,0,0,0,83,0
100,94,0,0,0,73,0
101,95,0,0,1,83,1
102,95,0,0,0,94,0
103,95,0,0,0,77,0
104,95,0,0,0,69,0
105,95,0,0,0,92,0
106,95,0,0,0,75,0
107,94,0,1,0,62,-1
108,94,0,0,0,73,0
109,96,0,0,2,92,2
110,98,0,0,2,70,2
111,98,0,0,0,82,0
112,99,0,0,1,82,1
113,99,0,0,0,82,0
114,99,0,0,0,87,0
115,99,0,0,0,64,0
116,99,0,0,0,77,0
117,100,0,0,1,84,1
118,100,0,0,0,98,0
119,100,0,0,0,85,0
120,99,0,1,0,61,-1
121,99,0,0,0,94,0
122,99,0,0,0,77,0
123,99,0,0,0,89,0
124,99,0,0,0,68,0
125,100,0,0,1,66,1
126,100,0,0,0,93,0
127,101,0,0,1,99,1
128,101,0,0,0,73,0
129,100,0,1,0,90,-1
130,100,0,0,0,68,0
131,100,0,0,0,99,0
132,100,0,0,0,87,0
133,100,0,0,0,83,0
134,100,0,0,0,74,0
